aX,aY,aZ,gX,gY,gZ
-0.166,-0.081,0.488,10.254,-13.733,-4.761
-0.204,-0.099,0.513,12.085,-7.507,-4.883
-0.225,-0.094,0.499,12.939,-1.160,-5.310
-0.205,-0.083,0.512,10.193,2.441,-8.301
-0.169,-0.102,0.552,6.409,2.075,-12.634
-0.159,-0.084,0.638,2.991,-0.244,-14.648
-0.157,-0.066,0.695,0.183,-0.793,-15.686
-0.146,-0.045,0.732,-1.587,-2.014,-17.761
-0.140,-0.010,0.790,-2.747,-5.249,-19.470
-0.133,0.012,0.883,-6.653,-7.874,-21.729
-0.010,0.026,0.931,-11.597,-5.371,-25.818
0.023,0.070,0.968,-12.146,-1.587,-29.236
-0.052,0.036,0.911,-2.563,5.920,-31.250
-0.055,-0.013,0.922,-8.240,6.897,-31.982
0.012,-0.008,1.199,-24.231,5.371,-28.503
0.002,-0.037,1.059,-12.817,16.541,-22.217
0.001,0.013,1.006,-5.371,26.123,-13.733
-0.056,0.028,1.048,-1.770,28.870,-9.399
-0.076,0.015,1.043,1.099,30.396,-8.545
-0.080,0.016,1.047,-2.014,30.212,-8.240
-0.080,0.022,1.054,-4.150,28.198,-7.751
-0.086,0.037,1.049,-2.686,24.048,-7.019
-0.100,0.035,1.062,-2.808,18.860,-6.592
-0.080,0.034,1.062,-6.348,16.235,-6.653
-0.073,0.043,1.077,-5.920,16.235,-6.409
-0.048,0.060,1.073,-5.859,16.418,-6.287
-0.038,0.053,1.080,-4.150,15.015,-7.690
-0.029,0.046,1.091,-2.075,13.611,-8.057
-0.030,0.052,1.092,0.305,13.000,-7.690
-0.030,0.062,1.085,1.221,12.512,-7.629
-0.033,0.067,1.047,2.319,12.146,-8.179
-0.023,0.065,1.033,2.563,9.583,-8.667
-0.025,0.067,1.003,4.333,7.874,-8.484
-0.003,0.083,0.988,5.371,4.639,-8.240
0.009,0.076,1.004,5.859,-0.427,-8.850
0.011,0.065,1.000,5.493,-3.052,-9.155
0.012,0.062,0.988,6.104,-3.479,-8.423
0.022,0.056,0.970,4.578,-3.479,-7.080
0.016,0.041,0.987,3.723,-4.456,-5.371
-0.001,0.034,1.004,3.418,-5.066,-2.808
-0.013,0.032,1.011,2.441,-5.066,-1.038
-0.028,0.026,1.024,2.014,-5.188,0.366
-0.074,-0.010,1.021,1.099,-3.906,1.770
-0.041,0.005,0.979,-5.920,1.587,6.958
-0.017,0.081,0.946,-11.414,3.479,11.719
-0.037,0.046,0.918,-5.371,-0.549,8.972
-0.031,0.023,0.923,-3.235,-3.296,7.996
-0.027,0.038,0.942,-0.793,-3.174,10.437
-0.033,0.041,0.948,1.221,-2.686,11.292
-0.035,0.032,0.950,1.282,-1.770,10.559
-0.027,0.030,0.944,1.221,-0.977,9.888
-0.045,0.021,0.947,1.160,0.122,9.094
-0.048,0.019,0.954,0.610,0.916,8.362
-0.058,0.014,0.972,-0.061,1.282,7.874
-0.069,0.006,0.973,0.000,1.099,7.385
-0.068,0.004,0.965,-0.916,0.427,7.385
-0.068,0.001,0.951,-1.892,-0.183,6.836
-0.049,0.004,0.953,-2.502,-1.648,6.470
-0.059,0.013,0.980,-3.662,-3.235,6.104
-0.073,0.010,1.000,-3.662,-3.418,5.005
-0.064,0.013,1.002,-2.808,-2.197,3.418
-0.060,0.009,0.987,-1.831,0.000,2.319
-0.057,0.018,0.980,-1.343,0.671,2.258
-0.040,0.029,0.976,-1.282,0.916,2.380
-0.024,0.032,0.961,-1.404,1.465,1.831
-0.035,0.036,0.964,0.122,0.977,1.038
-0.034,0.026,0.971,1.038,0.671,0.183
-0.035,0.021,0.980,1.160,0.488,0.305
-0.037,0.025,0.982,1.099,0.366,1.038
-0.036,0.029,0.989,0.488,0.183,1.160
-0.038,0.025,0.995,-0.061,-0.244,1.160
-0.039,0.023,0.989,0.427,-0.732,1.404
-0.036,0.049,0.994,0.244,-1.648,1.648
-0.044,0.022,0.990,1.404,-2.136,0.427
-0.047,0.009,0.998,3.723,-2.808,-0.244
-0.046,0.014,1.001,3.662,-3.479,0.732
-0.043,0.011,1.011,2.930,-4.517,0.977
-0.047,-0.003,1.012,2.563,-4.639,1.160
-0.053,-0.001,1.001,1.221,-4.883,2.197
-0.063,0.001,0.991,-0.244,-5.188,2.869
-0.067,-0.000,0.979,-0.977,-5.249,2.625
-0.085,-0.001,0.965,-1.892,-5.310,2.319
-0.077,-0.037,0.967,-5.432,-4.456,3.540
-0.045,-0.019,0.947,-11.353,-3.235,7.874
-0.041,0.024,0.952,-16.174,-4.150,10.620
-0.053,0.016,0.984,-14.587,-7.019,9.705
-0.059,0.005,1.019,-13.794,-9.033,7.935

-0.205,-0.871,2.250,75.378,32.043,98.694
-0.686,-0.737,2.561,50.964,39.429,117.126
-1.006,-0.441,2.807,21.240,47.424,124.512
-1.172,-0.323,2.891,0.610,64.087,110.046
-1.071,-0.097,2.662,-16.296,89.600,81.055
-0.823,0.012,2.338,-9.033,93.323,38.696
-0.526,-0.109,2.086,-6.042,77.698,-6.592
-0.266,-0.283,1.944,5.310,50.171,-37.537
-0.124,-0.330,1.901,13.611,22.156,-42.358
-0.053,-0.178,1.824,10.681,2.808,-34.668
-0.026,-0.134,1.750,11.353,-14.221,-34.851
-0.025,-0.201,1.766,3.662,-28.259,-40.161
-0.039,-0.274,1.786,-11.292,-31.738,-38.513
-0.050,-0.282,1.756,-23.865,-26.306,-28.320
-0.104,-0.255,1.718,-34.241,-20.874,-15.930
-0.155,-0.212,1.686,-44.373,-19.775,-8.972
-0.204,-0.212,1.671,-55.725,-20.996,-11.536
-0.241,-0.214,1.679,-65.369,-24.475,-18.250
-0.291,-0.202,1.678,-72.144,-29.480,-26.672
-0.363,-0.233,1.688,-74.036,-36.865,-36.560
-0.340,-0.273,1.695,-79.163,-44.495,-45.715
-0.303,-0.250,1.698,-87.891,-50.903,-52.124
-0.285,-0.328,1.760,-101.501,-53.040,-54.688
-0.222,-0.347,1.719,-121.033,-41.809,-48.889
-0.145,-0.273,1.556,-137.329,-22.949,-39.368
-0.048,-0.270,1.397,-147.949,-6.470,-32.837
0.036,-0.293,1.188,-148.132,8.301,-26.001
0.133,-0.256,1.044,-144.775,25.513,-14.648
0.197,-0.184,0.800,-115.662,48.523,-5.310
0.227,-0.094,0.465,-69.641,69.275,0.427
0.222,-0.025,0.166,-26.062,75.012,3.418
0.196,0.068,-0.013,1.770,61.768,3.113
0.164,0.104,-0.072,15.076,37.292,-4.395
0.142,0.096,-0.078,18.555,13.184,-16.296
0.098,0.040,-0.047,14.465,-7.812,-26.123
0.070,-0.004,0.036,3.601,-26.489,-27.039
0.038,0.007,0.175,-8.057,-42.419,-21.667
-0.001,0.023,0.347,-13.245,-50.781,-15.686
-0.029,0.003,0.447,-11.658,-48.218,-13.000
-0.038,-0.017,0.464,-6.653,-39.185,-10.681
-0.051,-0.036,0.442,0.671,-30.090,-7.690
-0.081,-0.029,0.448,7.568,-24.231,-4.272
-0.099,-0.024,0.458,11.536,-20.386,-2.258
-0.112,-0.036,0.474,15.076,-16.968,-1.770
-0.129,-0.055,0.505,19.165,-15.259,-1.282
-0.153,-0.069,0.546,22.034,-12.756,0.183
-0.175,-0.085,0.591,23.315,-10.071,1.221
-0.187,-0.092,0.630,21.729,-8.118,1.526
-0.200,-0.100,0.661,19.043,-5.981,0.793
-0.204,-0.093,0.699,14.221,-3.845,0.244
-0.203,-0.070,0.744,6.775,-3.174,-1.343
-0.190,-0.057,0.790,0.488,-3.113,-4.211
-0.152,-0.047,0.831,-3.906,-2.136,-8.118
-0.118,-0.048,0.881,-6.165,0.000,-11.597
-0.098,-0.044,0.912,-8.240,4.272,-13.062
-0.088,-0.033,0.925,-10.437,7.812,-13.367
-0.072,-0.034,0.957,-12.329,8.301,-13.611
-0.074,-0.037,1.004,-14.099,8.911,-12.329
-0.083,-0.020,1.045,-16.052,10.498,-10.071
-0.085,-0.006,1.060,-18.250,13.550,-9.277
-0.089,0.005,1.067,-20.569,16.296,-8.972
-0.080,0.021,1.067,-21.545,17.090,-8.789
-0.063,0.033,1.065,-22.827,17.029,-8.972
-0.059,0.040,1.067,-23.254,16.113,-8.362
-0.068,0.049,1.082,-22.400,13.977,-6.714
-0.073,0.056,1.094,-21.667,11.719,-5.127
-0.074,0.053,1.119,-21.851,9.399,-4.822
-0.085,0.045,1.148,-21.912,7.874,-4.211
-0.092,0.051,1.170,-21.912,6.592,-2.930
-0.126,0.087,1.202,-22.339,5.005,-2.075
-0.110,0.126,1.200,-19.714,4.944,-2.014
-0.087,0.124,1.181,-17.151,4.089,-4.944
-0.063,0.106,1.162,-14.099,1.160,-6.592
-0.055,0.091,1.123,-12.268,-0.671,-5.737
-0.056,0.086,1.060,-12.695,-0.061,-4.456
-0.062,0.090,1.004,-12.268,0.671,-3.296
-0.072,0.087,0.976,-10.193,0.549,-2.991
-0.075,0.079,0.957,-7.446,1.160,-3.540
-0.076,0.069,0.938,-4.944,2.563,-4.456
-0.074,0.070,0.916,-2.563,2.502,-4.639
-0.077,0.073,0.899,-0.977,0.488,-4.700
-0.076,0.075,0.898,-0.671,-2.502,-4.578
-0.071,0.076,0.906,-2.625,-5.371,-3.723
-0.079,0.085,0.935,-6.348,-7.935,-2.686
-0.086,0.108,0.968,-9.827,-8.484,-1.648
-0.090,0.125,0.985,-9.338,-6.531,-0.793
-0.087,0.126,0.988,-7.202,-3.845,-0.671
-0.078,0.108,0.975,-5.005,-1.099,-0.793
-0.081,0.090,0.964,-2.991,1.343,0.000
-0.098,0.085,0.961,-3.113,1.892,1.404
-0.102,0.105,0.965,-4.578,1.160,2.319
-0.094,0.114,0.975,-5.371,0.122,1.831
-0.083,0.099,0.978,-4.944,-0.427,0.305
-0.070,0.094,0.975,-4.456,-0.916,0.305
-0.063,0.097,0.973,-3.784,-2.075,1.282
-0.068,0.089,0.978,-3.662,-2.869,2.380
-0.067,0.073,0.988,-3.235,-2.808,4.517
-0.076,0.088,0.986,-2.441,-2.258,7.080
-0.088,0.094,0.976,-0.977,-1.282,8.118
-0.087,0.081,0.972,-0.916,-0.671,7.141
-0.089,0.072,0.970,-2.197,-0.122,6.104
-0.103,0.066,0.968,-2.686,0.305,5.737
-0.107,0.060,0.961,-2.502,0.854,5.981
-0.108,0.053,0.964,-2.380,1.038,6.592
-0.114,0.055,0.974,-1.282,0.854,7.263
-0.125,0.054,0.974,0.793,0.977,6.775
-0.123,0.057,0.970,0.549,1.465,4.700
-0.127,0.047,0.969,-0.488,1.526,1.038
-0.129,0.039,0.971,-0.671,0.671,-1.770
-0.124,0.032,0.979,-1.587,-0.488,-2.991
-0.118,0.036,0.987,-3.845,-1.038,-3.296
-0.116,0.037,0.996,-4.395,-1.221,-3.784
-0.109,0.047,1.001,-4.272,-0.854,-4.272
-0.111,0.054,1.004,-4.822,0.366,-4.700
-0.106,0.054,1.001,-4.211,2.319,-5.554
-0.094,0.056,0.993,-3.479,3.662,-6.104
-0.087,0.062,0.990,-3.235,3.906,-6.165
-0.082,0.076,0.986,-2.136,3.540,-5.554
-0.069,0.080,0.989,-1.709,2.869,-5.432

0.203,-0.819,2.643,147.766,-92.346,-53.711
0.048,-0.788,2.865,122.253,-26.123,10.925
-0.287,-0.632,2.872,91.858,42.297,63.293
-0.707,-0.458,2.878,68.298,93.994,97.473
-0.948,-0.309,2.813,38.452,139.160,107.239
-0.916,-0.215,2.501,0.366,183.411,95.276
-0.665,-0.140,2.204,-0.732,189.758,87.036
-0.513,-0.077,1.907,4.089,175.232,67.749
-0.355,-0.032,1.629,-0.732,149.780,47.180
-0.260,0.094,1.212,19.592,100.769,27.161
-0.167,-0.022,1.363,23.865,1.404,1.404
-0.139,-0.168,1.923,-9.827,-73.669,-18.188
-0.162,-0.061,2.076,-19.897,-82.520,-22.461
-0.179,-0.094,2.097,-16.968,-65.552,-25.879
-0.192,-0.142,2.080,-32.471,-42.114,-25.635
-0.206,-0.107,1.943,-38.757,-19.775,-17.944
-0.233,-0.056,1.845,-43.091,-9.888,-12.268
-0.232,-0.042,1.794,-49.194,-11.047,-13.855
-0.233,-0.049,1.786,-53.345,-17.029,-18.799
-0.271,-0.029,1.800,-55.542,-24.414,-22.949
-0.297,-0.026,1.779,-54.749,-30.762,-28.320
-0.296,-0.050,1.749,-59.387,-37.292,-34.607
-0.264,-0.083,1.722,-70.496,-43.457,-39.246
-0.224,-0.124,1.717,-85.388,-46.875,-39.612
-0.168,-0.144,1.680,-99.182,-44.312,-33.997
-0.098,-0.149,1.627,-108.887,-35.217,-22.644
-0.036,-0.097,1.541,-112.915,-21.667,-8.423
0.018,-0.048,1.435,-110.901,-6.104,2.930
0.058,-0.045,1.294,-105.774,12.817,10.925
0.085,-0.036,1.119,-95.764,33.325,18.372
0.096,-0.049,0.906,-73.608,53.345,24.536
0.117,-0.032,0.649,-46.326,73.975,29.053
0.131,-0.027,0.385,-17.212,87.952,30.579
0.135,-0.039,0.136,9.155,91.980,29.663
0.140,-0.028,-0.060,22.827,84.595,27.893
0.109,0.033,-0.155,20.691,64.941,23.560
0.067,0.105,-0.135,14.221,36.682,16.663
0.053,0.162,-0.033,10.803,4.333,7.202
0.047,0.175,0.104,10.681,-22.339,-4.456
0.032,0.123,0.232,10.742,-38.574,-15.991
0.039,0.018,0.330,8.057,-41.443,-20.203
0.026,-0.002,0.413,7.751,-36.865,-13.855
0.013,0.016,0.439,14.221,-27.832,-4.944
-0.015,-0.003,0.460,21.851,-21.545,-0.793
-0.038,-0.024,0.497,27.893,-20.020,2.258
-0.082,-0.028,0.542,30.518,-19.836,3.113
-0.137,-0.057,0.591,30.579,-18.799,1.160
-0.124,-0.144,0.655,24.841,-13.184,-0.366
-0.102,-0.117,0.674,12.939,-2.319,2.869
-0.132,-0.086,0.662,11.292,6.470,4.700
-0.155,-0.105,0.652,12.756,8.728,1.709
-0.145,-0.107,0.706,6.592,3.418,-2.075
-0.103,-0.093,0.789,-1.648,-2.014,-5.859
-0.072,-0.077,0.854,-6.592,-2.502,-9.338
-0.045,-0.050,0.898,-8.972,1.038,-11.475
-0.028,-0.033,0.925,-9.521,4.272,-13.123
-0.009,-0.033,0.951,-9.460,4.639,-14.771
0.008,-0.027,0.995,-11.719,3.540,-14.832
0.018,-0.010,1.042,-14.954,2.502,-12.939
0.022,0.000,1.081,-18.005,2.747,-10.925
0.020,0.011,1.088,-18.250,5.249,-8.301
0.005,0.031,1.061,-17.517,8.057,-4.944
-0.009,0.035,1.041,-17.334,8.179,-3.235
-0.024,0.044,1.042,-19.653,7.019,-2.563
-0.029,0.050,1.044,-22.217,5.859,-2.563
-0.036,0.052,1.056,-23.010,4.761,-2.625
-0.043,0.058,1.066,-22.339,3.967,-2.136
-0.053,0.072,1.072,-20.142,3.784,-1.648
-0.069,0.089,1.074,-17.273,3.662,-1.587
-0.070,0.111,1.065,-11.658,4.150,-1.953
-0.070,0.097,1.050,-7.568,4.944,-4.211
-0.059,0.070,1.048,-6.165,4.761,-6.409
-0.048,0.047,1.047,-4.089,4.089,-6.836
-0.042,0.037,1.042,-5.127,3.723,-6.287
-0.036,0.060,1.027,-7.996,3.296,-4.761
-0.034,0.085,1.010,-8.728,1.770,-3.601
-0.032,0.096,1.005,-8.484,0.061,-3.723
-0.028,0.096,1.004,-8.179,-0.977,-4.578
-0.024,0.091,1.001,-8.179,-1.282,-4.944
-0.019,0.094,0.997,-7.812,-1.587,-4.639
-0.012,0.100,0.994,-7.019,-1.953,-3.906
-0.007,0.098,0.996,-6.409,-1.770,-3.418
-0.009,0.096,1.001,-5.554,-1.831,-2.930
-0.013,0.107,1.003,-3.906,-1.404,-2.258
-0.010,0.115,1.005,-1.282,-0.732,-1.953
-0.006,0.110,1.009,2.136,0.000,-2.136
-0.005,0.088,1.007,5.920,0.427,-2.441
-0.008,0.068,1.007,7.507,0.183,-2.380
-0.011,0.047,1.001,8.179,-0.610,-2.014
-0.018,0.030,0.991,7.629,-1.282,-1.282
-0.020,0.036,0.972,5.676,-2.197,0.122
-0.019,0.060,0.960,2.747,-2.808,1.404
-0.021,0.077,0.953,1.709,-3.052,1.953
-0.023,0.082,0.958,4.089,-3.296,2.136
-0.037,0.067,0.962,6.470,-3.052,1.770
-0.053,0.049,0.962,7.751,-1.892,1.465
-0.063,0.017,0.947,8.789,-0.732,0.854
-0.070,0.001,0.945,5.249,-0.305,0.305
-0.065,0.013,0.946,1.709,-0.244,0.916
-0.067,0.018,0.937,0.671,0.061,0.977
-0.066,0.021,0.919,-0.183,0.000,0.427
-0.065,0.024,0.909,-0.977,-0.793,-0.122
-0.058,0.035,0.908,-1.160,-1.953,-0.610
-0.048,0.041,0.922,-2.136,-2.930,-1.038
-0.035,0.043,0.943,-2.869,-2.991,-1.526
-0.039,0.043,0.973,-2.075,-2.625,-1.038
-0.046,0.040,0.985,0.366,-1.282,-0.427
-0.048,0.025,0.976,2.319,0.610,-0.366
-0.045,0.013,0.958,1.160,1.526,-0.244
-0.047,0.032,0.945,-1.343,1.404,0.916
-0.057,0.051,0.941,-2.319,1.038,1.770
-0.055,0.048,0.927,-2.808,0.793,0.610
-0.045,0.040,0.916,-3.662,-0.061,-0.549
-0.047,0.046,0.936,-4.089,-2.319,-0.427
-0.054,0.058,0.979,-4.272,-3.662,-0.122
-0.059,0.052,1.006,-3.906,-3.723,-0.305
-0.057,0.040,1.010,-3.418,-2.991,-0.854
-0.057,0.037,1.009,-3.296,-1.587,-0.610
-0.057,0.047,1.011,-4.028,-0.488,-0.366

0.449,-0.680,1.836,96.252,-22.705,-89.233
0.249,-0.757,1.927,97.107,27.161,-39.734
-0.061,-0.841,1.936,88.135,67.017,10.071
-0.385,-0.873,1.928,82.214,86.914,62.195
-0.644,-0.825,1.922,71.777,97.534,107.056
-0.878,-0.653,1.906,60.547,102.173,138.428
-1.022,-0.449,1.868,49.072,98.816,146.545
-1.058,-0.301,1.879,31.189,83.984,133.850
-1.003,-0.276,2.029,5.859,62.866,109.863
-0.931,-0.192,2.034,-16.724,51.819,82.458
-0.855,-0.100,1.936,-8.850,33.142,54.626
-0.767,-0.040,1.966,-7.324,-3.235,26.062
-0.652,-0.039,2.091,-24.841,-36.682,-2.625
-0.559,-0.029,2.217,-38.879,-54.260,-22.400
-0.476,0.072,2.240,-42.908,-58.044,-36.438
-0.393,0.073,2.204,-38.025,-52.551,-53.528
-0.315,-0.033,2.162,-39.673,-40.771,-66.223
-0.257,-0.174,2.106,-43.396,-25.513,-65.125
-0.229,-0.185,2.058,-45.898,-6.897,-51.270
-0.236,-0.157,1.999,-42.786,14.465,-35.706
-0.261,-0.121,1.901,-38.269,32.898,-23.560
-0.288,-0.174,1.778,-27.954,40.771,-15.259
-0.307,-0.210,1.737,-24.719,37.537,-6.165
-0.283,-0.154,1.657,-27.100,30.640,2.563
-0.255,-0.195,1.631,-29.602,20.447,6.226
-0.208,-0.264,1.635,-42.114,14.099,12.695
-0.139,-0.288,1.564,-55.603,15.198,26.001
-0.060,-0.254,1.396,-69.397,19.897,40.283
-0.002,-0.205,1.223,-88.806,21.240,51.819
0.034,-0.122,1.081,-104.370,17.578,59.753
0.073,-0.080,0.944,-112.671,15.381,60.730
0.086,-0.074,0.787,-115.173,16.113,56.458
0.107,-0.103,0.609,-108.582,20.996,54.199
0.107,-0.065,0.430,-90.393,27.649,57.556
0.087,0.007,0.265,-63.477,34.729,59.753
0.069,0.089,0.100,-34.424,39.490,55.969
0.058,0.129,0.003,-7.385,35.767,47.119
0.042,0.182,-0.031,13.611,25.024,34.546
0.035,0.207,0.009,28.381,9.277,17.517
0.037,0.201,0.083,36.377,-6.287,-1.648
0.025,0.164,0.162,35.034,-19.714,-19.653
0.004,0.068,0.277,29.907,-28.259,-29.724
-0.005,0.031,0.366,27.954,-29.663,-28.076
-0.008,0.024,0.389,33.813,-24.841,-22.156
-0.019,0.025,0.395,38.513,-18.860,-16.785
-0.026,0.000,0.381,42.419,-12.695,-13.367
-0.045,-0.028,0.356,48.950,-9.094,-10.559
-0.066,-0.056,0.400,49.561,-11.597,-7.690
-0.095,-0.078,0.505,43.518,-15.747,-5.676
-0.112,-0.099,0.630,35.583,-16.357,-4.089
-0.123,-0.116,0.725,27.649,-10.620,-3.052
-0.123,-0.113,0.770,20.142,-1.831,-1.465
-0.144,-0.095,0.786,14.282,6.775,0.305
-0.146,-0.083,0.749,9.033,14.832,0.061
-0.125,-0.057,0.717,7.019,17.151,-2.869
-0.105,-0.102,0.753,3.052,13.611,-8.057
-0.086,-0.078,0.794,-1.892,9.521,-10.376
-0.095,-0.054,0.839,-2.563,4.822,-13.916
-0.091,-0.087,0.906,-4.883,0.549,-18.860
-0.096,-0.110,0.970,-9.094,-1.892,-20.508
-0.065,-0.086,1.020,-13.184,-1.648,-17.395
-0.054,-0.060,1.044,-15.625,-0.244,-14.465
-0.047,-0.050,1.060,-15.503,0.977,-12.207
-0.059,-0.042,1.051,-12.817,2.747,-10.315
-0.072,-0.047,1.047,-11.780,4.089,-8.484
-0.087,-0.043,1.057,-13.794,3.662,-5.798
-0.089,-0.038,1.070,-15.503,3.235,-3.113
-0.085,-0.030,1.074,-16.052,3.906,-0.671
-0.093,-0.013,1.062,-14.587,5.188,0.977
-0.100,-0.004,1.039,-11.780,6.287,1.038
-0.105,-0.013,1.036,-11.292,5.554,-0.793
-0.113,-0.020,1.064,-12.085,2.258,-1.892
-0.115,-0.008,1.096,-12.207,-0.610,-1.892
-0.111,0.004,1.108,-12.695,-1.221,-1.831
-0.102,0.003,1.099,-12.878,-0.916,-1.953
-0.099,0.006,1.079,-11.841,-0.916,-1.526
-0.097,0.003,1.074,-11.475,-1.770,-1.221
-0.099,0.005,1.077,-12.024,-2.441,-0.916
-0.110,0.012,1.068,-9.888,-1.648,-0.488
-0.116,0.021,1.045,-7.019,0.366,-0.732
-0.111,0.029,1.018,-5.310,2.075,-1.709
-0.100,0.028,1.012,-3.662,1.160,-2.502
-0.089,0.028,1.024,-2.625,-1.221,-3.052
-0.075,0.024,1.034,-2.686,-2.808,-3.601
-0.061,0.017,1.038,-2.380,-3.113,-3.540
-0.057,0.012,1.040,-2.563,-3.235,-2.686
-0.063,0.011,1.037,-2.563,-2.991,-1.465
-0.073,0.016,1.016,-2.014,-1.587,-0.183
-0.077,0.021,0.978,-1.343,0.488,0.488
-0.078,0.021,0.938,-0.916,1.465,0.427
-0.079,0.017,0.916,-0.427,0.732,0.671
-0.079,0.015,0.910,-0.061,-1.099,1.221
-0.084,0.011,0.908,0.854,-2.686,2.014
-0.090,0.004,0.902,2.014,-3.235,2.991
-0.099,-0.003,0.899,2.869,-3.296,3.601
-0.106,-0.009,0.906,3.052,-3.296,3.845
-0.111,-0.021,0.919,3.662,-3.479,3.723
-0.123,-0.033,0.939,4.456,-3.723,3.296
-0.137,-0.036,0.957,5.493,-3.540,2.869
-0.145,-0.038,0.973,5.310,-3.052,1.892
-0.144,-0.042,0.983,3.723,-2.197,0.061
-0.131,-0.043,0.978,2.625,-0.610,-1.404
-0.116,-0.042,0.975,1.099,0.610,-1.953
-0.107,-0.040,0.972,-0.305,1.526,-2.014
-0.100,-0.031,0.959,-0.366,2.502,-1.770
-0.089,-0.019,0.949,-0.793,2.991,-1.465
-0.088,-0.018,0.953,-1.343,2.136,-1.526
-0.091,-0.022,0.967,-1.831,1.038,-1.343
-0.094,-0.026,0.979,-1.526,0.732,-0.732
-0.096,-0.031,0.995,-2.075,0.427,-0.183
-0.105,-0.033,1.015,-3.174,-0.061,0.122
-0.106,-0.034,1.031,-4.272,-0.122,-0.122
-0.100,-0.026,1.028,-5.005,1.343,-0.427
-0.099,-0.017,1.016,-4.395,2.686,-0.610
-0.105,-0.013,1.015,-3.540,3.052,-0.549
-0.104,-0.016,1.023,-4.089,2.747,-1.038
-0.108,-0.024,1.035,-5.005,2.502,-1.526
-0.109,-0.015,1.035,-5.066,3.235,-1.526
-0.103,-0.006,1.017,-4.395,4.517,-1.648

-0.371,-0.094,2.409,-60.608,35.156,-18.250
-0.530,-0.093,2.355,-64.270,89.966,-16.602
-0.623,-0.102,2.271,-59.326,131.897,-13.245
-0.821,-0.068,2.229,-57.129,156.799,-6.653
-0.767,-0.048,2.113,-26.001,153.381,15.137
-0.774,0.126,2.094,6.042,130.249,34.241
-0.760,0.334,2.106,1.160,106.506,38.147
-0.704,0.404,2.156,-6.836,78.979,28.198
-0.580,0.395,2.187,-16.846,55.603,12.451
-0.446,0.413,2.150,-26.123,37.537,-0.244
-0.356,0.402,2.072,-31.250,22.156,-10.193
-0.313,0.327,2.011,-34.241,6.714,-17.334
-0.252,0.257,1.951,-36.743,-6.775,-17.944
-0.258,0.281,1.895,-31.921,-18.433,-14.893
-0.287,0.243,1.821,-23.621,-23.376,-18.127
-0.307,0.138,1.781,-19.775,-24.780,-23.499
-0.317,0.085,1.742,-17.273,-24.048,-24.109
-0.319,0.059,1.702,-12.085,-23.804,-20.447
-0.334,0.057,1.669,-9.033,-24.719,-16.418
-0.345,0.061,1.664,-8.545,-26.672,-14.099
-0.316,0.063,1.678,-11.719,-27.710,-14.099
-0.278,0.061,1.666,-12.268,-25.024,-16.235
-0.218,-0.016,1.622,-11.475,-18.372,-19.470
-0.186,-0.184,1.580,-19.226,-6.287,-14.832
-0.152,-0.228,1.480,-30.762,13.550,1.953
-0.099,-0.202,1.300,-26.733,35.950,20.935
-0.053,-0.172,1.102,-20.081,55.847,36.560
-0.024,-0.196,0.892,-15.015,70.251,49.500
0.014,-0.145,0.690,-7.629,76.477,65.674
0.047,-0.093,0.516,3.479,75.317,75.073
0.064,-0.073,0.379,14.709,70.923,77.209
0.101,-0.040,0.260,21.606,64.636,76.050
0.132,-0.009,0.166,28.564,55.969,74.158
0.148,0.027,0.096,37.231,44.189,72.693
0.141,0.070,0.074,44.250,30.762,70.251
0.120,0.131,0.095,48.767,18.616,66.833
0.131,0.168,0.128,53.101,7.568,59.387
0.140,0.168,0.148,54.016,-1.648,43.579
0.045,0.149,0.181,51.575,-10.010,22.034
-0.053,0.051,0.081,45.166,-15.930,4.028
-0.096,-0.045,0.162,30.029,-22.522,-2.319
-0.134,-0.091,0.243,31.067,-25.818,-2.441
-0.144,-0.092,0.311,38.269,-22.278,-1.221
-0.144,-0.111,0.399,37.903,-17.273,-1.953
-0.144,-0.139,0.463,37.415,-12.268,-3.967
-0.156,-0.104,0.537,35.461,-9.460,-7.446
-0.150,-0.150,0.576,29.846,-4.150,-13.428
-0.085,-0.180,0.599,20.569,2.075,-15.320
-0.033,-0.115,0.624,14.221,6.104,-13.245
0.013,-0.093,0.647,10.376,6.409,-12.817
0.038,-0.095,0.720,6.409,0.977,-13.916
0.049,-0.125,0.834,3.418,-5.371,-14.648
0.059,-0.131,0.928,1.770,-8.057,-12.756
0.032,-0.061,0.988,1.953,-8.179,-12.207
0.005,-0.079,1.017,2.686,-6.348,-17.334
-0.022,-0.128,1.048,0.183,-3.906,-22.522
-0.058,-0.157,1.072,-5.798,-1.831,-24.719
-0.082,-0.182,1.090,-12.634,0.488,-23.621
-0.104,-0.203,1.103,-19.104,2.930,-19.958
-0.114,-0.204,1.095,-24.048,5.920,-13.672
-0.090,-0.171,1.073,-27.893,8.728,-6.775
-0.068,-0.106,1.034,-29.846,10.681,-2.686
-0.053,-0.067,1.002,-29.541,11.230,-2.197
-0.052,-0.069,0.987,-27.954,9.399,-3.906
-0.046,-0.065,0.996,-25.208,4.211,-5.127
-0.052,-0.067,1.033,-23.254,-1.343,-5.737
-0.049,-0.060,1.067,-21.423,-3.113,-6.348
-0.049,-0.055,1.083,-18.433,-3.357,-7.019
-0.045,-0.047,1.084,-14.526,-3.235,-7.874
-0.046,-0.063,1.092,-11.230,-3.113,-9.094
-0.037,-0.068,1.100,-9.888,-1.892,-8.240
