aX,aY,aZ,gX,gY,gZ
-0.105,0.005,1.421,-0.122,-7.385,0.366
-0.100,0.020,1.375,-1.831,-13.062,-2.075
-0.060,0.017,1.329,-5.005,-18.372,-6.531
-0.026,0.028,1.272,-6.897,-18.433,-9.399
-0.001,0.015,1.247,-7.568,-17.700,-10.864
0.031,0.019,1.219,-10.376,-13.550,-11.536
0.046,0.016,1.186,-11.902,-7.019,-10.376
0.056,0.016,1.147,-13.367,-1.770,-8.972
0.070,0.016,1.099,-13.428,2.502,-7.202
0.085,0.034,1.047,-11.536,2.136,-5.676
0.053,0.007,1.055,-8.423,-2.380,-6.226
0.053,-0.006,1.040,-6.226,-4.517,-5.798
0.047,0.009,1.021,-4.700,-5.676,-4.272
0.068,0.021,0.995,-2.075,-7.446,-5.371
0.059,0.010,0.974,0.366,-10.132,-8.301
0.073,0.013,0.964,0.427,-13.306,-9.216
0.092,0.022,0.938,-0.793,-13.550,-7.996
0.110,0.038,0.909,-2.808,-12.207,-7.019
0.125,0.037,0.889,-2.380,-9.827,-6.653
0.141,0.041,0.881,-1.160,-7.996,-5.493
0.137,0.040,0.881,0.061,-6.409,-3.845
0.131,0.040,0.889,1.160,-5.005,-2.319
0.111,0.036,0.894,2.197,-3.662,-1.465
0.090,0.031,0.904,1.587,-3.052,-1.465
0.086,0.022,0.913,0.793,-2.258,-1.648
0.090,0.024,0.921,-0.488,-1.343,-1.709
0.103,0.034,0.914,-2.014,-0.610,-1.831
0.108,0.035,0.912,-2.380,-0.610,-2.258
0.110,0.032,0.916,-2.258,-0.183,-2.625
0.110,0.036,0.917,-2.869,1.282,-2.808
0.105,0.036,0.921,-2.075,2.686,-2.441
0.109,0.041,0.928,-2.197,2.808,-1.892
0.115,0.040,0.930,-2.380,2.625,-1.465
0.115,0.033,0.934,-1.038,2.625,-0.977
0.117,0.042,0.941,-0.610,1.343,0.061
0.106,0.034,0.950,-0.427,-1.099,0.427
0.100,0.028,0.955,0.305,-2.563,0.427
0.093,0.021,0.969,0.183,-2.625,0.427
0.083,0.045,0.979,-0.671,-1.709,0.122
0.076,-0.001,0.989,-2.625,-0.305,-1.648
0.082,0.005,0.981,-2.197,1.282,-1.892
0.069,0.019,0.981,-3.296,2.625,-1.221
0.066,0.017,0.975,-3.113,3.845,-1.709
0.073,0.019,0.974,-3.113,3.906,-2.258
0.075,0.022,0.970,-3.357,3.174,-2.686
0.080,0.028,0.969,-2.625,2.136,-2.747
0.079,0.026,0.979,-1.648,0.488,-2.869
0.081,0.032,0.970,-1.282,-0.732,-3.540
0.085,0.039,0.966,-0.732,-2.319,-4.395
0.084,0.036,0.964,0.061,-4.150,-5.676
0.088,0.018,0.961,0.610,-5.920,-6.287
0.081,0.019,0.953,1.282,-6.897,-5.310
0.077,0.028,0.942,1.648,-7.751,-4.456
0.083,0.024,0.936,1.831,-8.362,-4.639
0.076,0.022,0.935,3.235,-8.545,-4.395

-0.019,0.052,2.583,18.860,9.521,-39.551
-0.016,0.058,2.658,22.217,20.630,-30.884
-0.056,0.014,2.652,19.714,33.264,-23.865
-0.076,-0.080,2.525,10.620,46.814,-19.104
-0.058,-0.162,2.329,-0.977,63.416,-12.512
-0.007,-0.272,2.027,-9.949,77.942,-0.549
0.057,-0.257,1.732,-12.085,77.026,24.902
0.053,-0.190,1.441,-4.456,75.256,41.809
0.051,-0.100,1.204,3.906,70.129,48.584
0.047,-0.062,1.094,5.371,54.871,48.645
0.060,-0.038,0.984,-5.920,41.138,43.823
0.114,-0.009,0.782,-27.893,33.142,33.081
0.205,0.017,0.569,-49.377,24.780,19.043
0.278,0.056,0.369,-61.523,17.151,8.118
0.381,0.145,0.162,-64.087,15.015,1.038
0.369,0.140,-0.005,-65.857,11.536,-3.601
0.390,0.134,-0.146,-68.970,7.202,-2.258
0.416,0.161,-0.277,-64.148,3.418,6.531
0.371,0.143,-0.348,-45.593,-1.709,15.442
0.311,0.129,-0.327,-28.870,-9.399,21.729
0.241,0.065,-0.204,-19.348,-17.944,23.804
0.170,-0.006,-0.058,-12.939,-20.630,23.621
0.225,0.058,0.023,-9.644,-18.311,21.912
0.124,-0.046,0.063,-4.578,-15.015,11.230
0.067,-0.089,0.105,-9.155,-11.169,6.958
0.136,-0.078,0.151,-20.325,-9.460,8.972
0.204,-0.062,0.133,-26.794,-5.310,8.667
0.227,-0.105,0.054,-25.513,-3.174,6.958
0.212,-0.090,-0.030,-21.240,-3.052,9.155
0.132,-0.072,-0.125,-14.648,-2.380,11.719
0.152,-0.118,-0.122,6.042,-3.113,9.949
0.217,-0.019,-0.061,24.719,-1.770,12.207
0.207,0.034,-0.017,30.823,1.282,13.794
0.158,0.010,0.008,30.457,1.892,8.850
0.150,0.031,0.072,27.832,-0.305,2.991
0.156,0.061,0.098,31.677,-2.747,-3.357
0.157,0.050,0.114,38.513,-6.897,-11.780
0.201,0.042,0.177,38.879,-13.977,-18.860
0.243,0.066,0.244,37.903,-19.775,-23.132
0.240,0.048,0.255,46.631,-20.874,-26.367
0.242,0.023,0.272,56.641,-21.362,-28.015
0.251,0.026,0.333,60.608,-26.306,-27.893
0.261,-0.008,0.451,62.073,-32.898,-28.687
0.227,-0.091,0.640,62.256,-40.649,-28.992
0.175,-0.187,0.861,56.213,-43.457,-24.048
0.146,-0.246,1.028,46.021,-37.048,-11.719
0.130,-0.181,1.121,36.194,-23.437,5.493
0.111,-0.119,1.199,25.330,-6.775,16.296
0.170,-0.034,1.215,12.695,9.888,17.334
0.223,-0.023,1.236,3.113,18.433,12.390
0.290,0.041,1.287,-4.578,19.226,8.240
0.292,0.099,1.306,-2.747,19.897,0.671
0.358,0.320,1.301,7.812,17.334,-13.855
0.159,-0.052,1.259,22.522,3.296,-47.913
0.027,-0.293,1.564,6.165,-24.536,-54.199
0.103,-0.239,1.716,-13.367,-11.963,-28.687
0.074,-0.083,1.614,6.226,6.470,-2.686
-0.021,-0.101,1.612,14.221,3.296,-0.793
-0.058,-0.091,1.706,-3.174,-10.986,-5.432
-0.063,-0.064,1.759,-21.484,-21.362,-11.047
-0.052,-0.052,1.727,-34.729,-23.682,-16.724
0.002,-0.054,1.679,-46.265,-23.682,-19.592
0.051,0.008,1.740,-41.748,-19.409,-20.691
0.075,-0.036,1.542,-20.447,-5.554,-23.804
0.090,-0.025,1.447,-16.479,-5.066,-19.653
0.089,-0.016,1.339,-15.991,-8.057,-14.771
0.089,-0.007,1.280,-13.367,-15.137,-10.254
0.082,-0.015,1.252,-9.583,-23.193,-8.057
0.078,-0.008,1.209,-6.409,-28.748,-5.554
0.047,0.007,1.183,-3.418,-34.607,-3.296
0.035,-0.010,1.173,-2.808,-39.063,-2.319
0.059,0.005,1.145,-5.615,-40.039,-0.732
0.042,0.012,1.116,-5.249,-38.696,-0.916
0.031,-0.001,1.087,-2.930,-36.377,-1.953
0.033,-0.016,1.063,-3.052,-33.020,-2.136
0.029,-0.015,1.029,-2.380,-27.893,-1.404
0.028,-0.011,0.989,-1.831,-22.827,-0.427
0.037,-0.000,0.957,-1.465,-19.531,0.244
0.052,-0.003,0.936,-0.183,-17.761,0.488
0.052,-0.001,0.948,1.465,-16.602,1.404
0.047,-0.002,0.973,2.808,-15.808,2.441
0.056,-0.000,0.980,2.808,-14.038,2.808
0.094,0.042,0.959,0.793,-12.207,2.686
0.062,-0.002,0.938,-2.869,-12.756,0.549
0.054,-0.028,0.928,-5.005,-14.160,1.038
0.070,0.027,0.936,-3.784,-14.587,3.052
0.067,0.047,0.935,-1.526,-11.963,0.427
0.042,-0.019,0.939,2.869,-10.376,-4.395
0.047,-0.018,0.959,0.488,-10.132,-3.967
0.051,-0.007,0.965,0.671,-9.399,-2.930
0.056,-0.024,0.966,0.549,-8.118,-2.319
0.061,-0.017,0.969,-0.610,-6.287,-0.244
0.056,-0.010,0.968,-2.197,-4.089,1.404
0.037,-0.014,0.977,-1.831,-3.357,1.831
0.026,-0.013,0.992,-2.075,-3.540,1.587
0.023,-0.017,0.991,-3.052,-3.662,0.854
0.029,-0.015,0.987,-5.432,-3.479,0.488
0.040,-0.014,0.981,-7.202,-2.808,-0.183
0.037,-0.017,0.966,-7.629,-0.977,-0.427
0.031,-0.006,0.956,-7.141,0.366,-0.366
0.033,-0.006,0.964,-7.690,0.000,-0.549
0.023,-0.015,0.952,-6.775,-0.671,-1.099
0.011,-0.008,0.966,-4.089,-1.831,-1.343
0.021,-0.029,0.963,-0.671,-1.831,-2.258
0.014,-0.015,0.956,-4.211,-0.977,-1.465
0.025,-0.000,0.950,-4.944,-0.793,-0.916
0.015,-0.011,0.957,-3.845,-0.916,-1.465
0.024,-0.011,0.973,-3.723,-0.793,-1.831
0.021,-0.007,0.989,-4.211,-0.671,-1.831
0.021,-0.006,0.989,-5.554,1.160,-2.136
0.022,-0.003,0.990,-5.432,2.441,-2.502
0.015,-0.008,0.996,-5.188,3.113,-3.052
0.025,-0.001,0.993,-7.080,3.296,-3.296
0.033,0.011,0.977,-8.118,3.235,-3.296
0.035,0.011,0.975,-6.714,1.526,-3.601
0.037,-0.001,0.974,-5.493,0.610,-4.272
0.042,0.002,0.969,-5.066,0.427,-3.235
0.032,0.004,0.969,-4.028,0.061,-2.625
0.036,0.001,0.946,-2.502,0.305,-2.319

-0.170,0.014,2.633,52.063,12.756,-11.292
-0.208,-0.074,2.789,55.847,1.953,-6.592
-0.274,-0.187,2.917,48.950,-11.169,2.563
-0.312,-0.239,2.924,37.598,-24.414,15.503
-0.315,-0.271,2.875,18.311,-34.790,20.752
-0.326,-0.412,2.884,-6.348,-28.564,20.142
-0.248,-0.571,2.603,-26.855,8.911,24.048
-0.120,-0.502,2.101,-48.035,55.420,41.870
-0.033,-0.355,1.528,-58.472,90.027,57.983
-0.015,-0.224,1.021,-63.538,100.952,61.462
0.045,-0.153,0.576,-68.848,90.149,54.565
0.201,-0.003,0.081,-71.838,74.951,44.250
0.376,0.228,-0.297,-64.453,52.734,33.264
0.490,0.392,-0.456,-53.955,19.348,17.944
0.503,0.398,-0.524,-43.518,-7.141,-2.808
0.429,0.253,-0.547,-36.865,-21.118,-14.038
0.373,0.242,-0.485,-37.170,-26.184,-6.104
0.320,0.242,-0.430,-33.997,-24.536,5.066
0.255,0.190,-0.422,-30.762,-17.944,12.817
0.194,0.166,-0.444,-25.208,-9.094,21.179
0.148,0.162,-0.449,-16.846,1.526,29.053
0.099,0.118,-0.401,-7.629,10.193,31.860
0.077,0.088,-0.282,-3.113,13.855,30.579
0.040,-0.001,-0.118,-1.099,13.245,23.560
0.004,-0.053,-0.057,1.892,10.742,13.245
0.011,-0.085,-0.036,2.136,0.549,1.648
0.085,-0.090,-0.039,0.000,-10.498,-8.423
0.148,-0.110,-0.002,4.639,-18.860,-15.259
0.182,-0.184,0.107,20.813,-22.156,-17.761
0.289,-0.136,0.189,40.344,-16.724,-12.024
0.350,-0.037,0.242,38.391,-8.057,0.061
0.322,-0.056,0.269,25.513,0.122,7.446
0.281,-0.089,0.266,16.418,7.202,12.878
0.269,-0.050,0.201,13.977,14.099,19.226
0.240,-0.018,0.139,18.982,14.893,21.118
0.207,-0.015,0.120,25.513,6.409,16.663
0.181,-0.010,0.155,28.992,-8.545,9.155
0.153,-0.008,0.177,33.813,-24.353,0.854
0.132,-0.027,0.208,39.551,-39.612,-7.751
0.133,-0.022,0.290,37.231,-53.528,-15.991
0.140,-0.026,0.377,34.851,-61.096,-22.583
0.150,-0.057,0.548,31.189,-65.430,-25.879
0.209,-0.056,0.788,21.057,-64.880,-26.184
0.192,-0.048,1.003,11.169,-55.420,-26.672
0.134,-0.111,1.137,5.127,-35.278,-26.428
0.099,-0.151,1.259,-3.174,-14.160,-20.386
0.107,-0.134,1.357,-13.489,6.470,-9.827
0.093,-0.062,1.385,-16.907,28.503,-0.916
0.050,-0.045,1.416,-15.869,44.067,-0.061
0.016,-0.073,1.497,-17.395,53.040,-2.502
0.024,-0.036,1.500,-17.822,63.354,-2.075
0.058,0.032,1.426,-11.597,67.932,-1.160
0.044,0.030,1.410,-6.042,58.777,-4.517
0.061,0.012,1.452,-6.531,44.067,-9.277
0.069,0.018,1.467,-6.714,34.729,-11.169
0.110,-0.011,1.486,-2.991,28.015,-10.864
0.106,0.072,1.463,1.221,21.118,-7.080
0.120,-0.014,1.571,-1.892,7.019,-8.728
0.120,0.013,1.616,-3.967,6.042,-6.592
0.072,0.019,1.533,6.348,9.338,-1.587
0.045,0.032,1.501,5.981,2.991,0.671
0.016,0.033,1.459,1.343,-4.517,0.183
0.003,0.022,1.391,-2.136,-10.376,-1.709
0.000,0.023,1.321,-5.432,-14.404,-3.845
0.015,0.028,1.250,-5.981,-15.686,-5.859
0.033,0.035,1.191,-3.906,-15.320,-7.019
0.063,0.060,1.163,-0.610,-17.212,-7.629
0.030,0.011,1.191,3.235,-19.714,-9.644
0.016,0.016,1.183,4.700,-17.822,-7.812
0.023,0.019,1.139,3.174,-16.052,-4.395
0.019,0.030,1.116,2.686,-17.029,-3.296
0.007,-0.000,1.122,3.052,-21.973,-4.333
0.007,-0.002,1.094,-0.122,-21.912,-5.737
0.005,-0.007,1.055,-2.930,-19.958,-6.958
0.015,-0.032,1.026,-6.470,-16.113,-7.812
0.047,0.005,0.968,-11.719,-8.118,-7.141
0.057,0.011,0.932,-12.573,-3.662,-7.568
0.071,0.007,0.917,-11.902,-1.709,-8.850
0.095,0.027,0.905,-11.108,0.854,-8.728
0.112,0.029,0.899,-8.362,2.380,-8.301
0.122,0.033,0.891,-5.981,2.808,-6.836
0.121,0.036,0.887,-4.089,2.197,-4.517
0.116,0.029,0.907,-1.648,0.305,-2.686
0.114,0.023,0.952,0.732,-0.854,-1.221
0.109,0.020,0.986,3.418,0.549,0.366
0.095,0.019,1.013,4.456,2.869,1.587
0.086,0.017,1.037,3.601,5.493,1.892
0.092,0.012,1.054,2.197,7.141,1.526
0.096,0.011,1.073,1.038,7.751,1.709
0.085,0.005,1.097,0.549,7.141,2.075
0.067,-0.001,1.111,-0.427,6.714,2.136
0.068,-0.007,1.103,-2.502,6.653,1.160
0.069,-0.008,1.098,-5.066,5.981,0.122
0.070,-0.005,1.076,-7.385,5.493,-0.610
0.079,-0.000,1.039,-8.667,4.211,-1.160
0.091,0.006,1.003,-9.888,2.258,-1.221
0.098,0.012,0.975,-10.559,-0.183,-1.038
0.104,0.015,0.947,-9.827,-2.136,-0.732
0.107,0.019,0.941,-8.545,-3.601,0.244
0.103,0.020,0.934,-7.385,-5.554,1.282
0.082,0.042,0.929,-5.737,-6.775,2.075
0.066,0.050,0.925,-2.441,-9.644,-1.526
0.068,0.017,0.957,0.793,-14.709,-6.958
0.047,0.012,0.985,-0.122,-15.808,-8.911
0.025,0.019,0.994,-0.610,-13.428,-10.620
0.018,0.021,0.986,-2.014,-11.353,-13.794
0.028,0.012,0.977,-4.089,-10.010,-17.273
0.019,0.018,0.966,-7.812,-7.263,-18.799
0.052,-0.001,0.958,-12.451,-4.272,-18.311
0.081,-0.021,0.933,-10.376,-2.625,-17.212
0.096,-0.030,0.947,-8.057,-1.526,-13.916
0.091,-0.020,0.964,-5.371,-0.610,-9.766
0.073,-0.015,0.984,-2.258,0.488,-6.409
0.114,-0.117,0.993,-3.235,1.587,-5.798
0.066,0.010,1.056,-11.902,2.075,-6.042
0.013,0.058,1.055,-11.780,1.526,-2.014
0.015,0.058,1.038,-10.986,3.662,-5.249
0.058,0.032,1.004,-12.817,5.371,-7.935
0.089,0.019,1.000,-13.489,6.348,-8.057

-0.228,0.082,2.502,18.982,-7.019,3.601
-0.255,0.012,2.670,2.502,-6.104,-0.061
-0.189,-0.016,2.755,-21.606,3.845,-2.258
-0.088,-0.022,2.766,-49.377,19.958,-3.479
0.019,-0.089,2.639,-65.796,37.292,-3.540
0.182,-0.170,2.319,-82.336,57.556,2.869
0.361,-0.148,1.955,-93.018,73.120,19.958
0.487,-0.105,1.606,-89.355,80.505,34.729
0.608,-0.062,1.148,-79.712,78.735,43.152
0.643,-0.003,0.778,-70.984,60.608,48.645
0.635,0.074,0.445,-63.721,35.767,50.476
0.594,0.188,0.127,-51.086,13.428,45.227
0.557,0.304,-0.105,-37.659,-12.329,35.400
0.419,0.224,-0.191,-29.297,-39.124,17.578
0.335,0.142,-0.222,-25.696,-55.298,7.080
0.277,0.153,-0.263,-17.334,-57.739,6.165
0.215,0.138,-0.299,-15.686,-54.810,7.690
0.149,0.093,-0.335,-11.841,-49.500,8.789
0.106,0.107,-0.358,-7.385,-39.246,12.817
0.051,0.093,-0.355,-1.587,-31.677,16.296
0.004,0.060,-0.354,4.333,-26.062,17.212
-0.017,0.043,-0.358,9.644,-21.362,17.578
-0.024,0.005,-0.353,16.663,-17.700,17.029
-0.057,-0.013,-0.316,24.536,-16.235,16.541
-0.099,-0.023,-0.297,33.142,-16.602,15.259
-0.134,-0.039,-0.306,40.283,-17.578,11.047
-0.131,-0.053,-0.320,44.434,-21.118,4.700
-0.123,-0.048,-0.330,47.913,-26.123,-0.916
-0.096,-0.028,-0.281,48.706,-32.654,-7.263
-0.044,-0.009,-0.298,50.598,-30.457,-15.076
0.029,0.086,-0.316,53.833,-32.288,-16.907
0.090,0.054,-0.163,51.270,-47.424,-23.071
0.164,-0.011,-0.020,46.509,-52.185,-28.320
0.200,-0.056,0.085,46.143,-50.842,-24.902
0.199,-0.100,0.240,43.457,-52.429,-18.005
0.288,-0.057,0.410,36.194,-56.519,-13.489
0.234,0.011,0.639,31.799,-65.002,-20.020
0.149,-0.030,0.835,25.391,-65.491,-38.574
0.125,-0.067,0.956,11.353,-59.570,-56.885
0.095,-0.132,1.080,-7.568,-53.467,-69.153
0.067,-0.131,1.175,-23.804,-39.307,-72.632
0.027,-0.126,1.205,-31.006,-17.883,-71.716
-0.012,-0.164,1.194,-34.058,2.380,-67.017
-0.041,-0.261,1.183,-40.283,18.616,-51.575
0.002,-0.143,1.185,-47.424,32.959,-20.325
0.032,0.075,1.182,-42.053,39.368,-0.122
-0.011,-0.057,1.278,-28.198,35.583,-1.099
0.036,0.070,1.500,-12.817,41.016,5.737
0.010,-0.051,1.469,19.165,57.190,9.155
0.010,0.058,1.523,18.616,63.232,21.667
-0.003,0.105,1.539,15.564,61.523,24.780
-0.052,-0.004,1.559,9.155,59.326,19.287
-0.019,0.063,1.495,0.122,64.819,26.123
0.018,0.201,1.355,-1.526,67.505,28.870
0.034,0.238,1.277,0.549,56.213,14.404
0.017,0.073,1.310,3.174,41.382,-2.319
0.042,0.105,1.278,5.066,36.743,-2.197
0.050,0.109,1.283,6.775,31.921,-0.244
0.060,0.110,1.289,9.399,27.649,-0.244
0.046,0.102,1.286,12.085,21.179,0.305
0.044,0.119,1.287,12.573,11.963,0.671
0.042,0.100,1.296,12.634,1.343,-0.366
0.042,0.077,1.311,12.085,-4.761,-2.258
0.023,0.078,1.313,12.085,-6.165,-3.235
0.018,0.071,1.304,11.230,-7.507,-3.845
0.036,0.065,1.301,7.751,-8.423,-4.456
0.045,0.058,1.262,6.531,-6.592,-4.028
0.047,0.072,1.217,5.432,-4.639,-1.770
0.045,0.077,1.189,5.676,-4.883,0.305
0.038,0.065,1.181,5.188,-6.714,1.770
0.041,0.057,1.165,4.272,-6.409,2.869
0.076,0.069,1.116,3.723,-6.042,3.418
0.047,0.061,1.098,5.737,-10.376,1.282
0.034,0.022,1.110,8.728,-15.991,-1.465
0.060,0.023,1.084,8.728,-17.639,-0.671
0.062,0.025,1.073,8.240,-18.616,-0.183
0.058,-0.006,1.088,8.179,-18.372,-0.244
0.074,0.026,1.053,4.700,-13.489,2.014
0.085,0.029,1.033,3.296,-11.169,2.686
0.078,0.016,1.032,3.113,-11.658,1.404
0.075,0.005,1.033,1.038,-9.460,1.770
0.078,0.018,1.000,-2.319,-4.517,3.601
0.075,0.015,0.990,-3.418,-2.686,4.456
0.079,0.012,0.984,-4.639,-0.916,4.272
0.099,0.040,0.945,-5.920,1.892,4.150
0.078,0.027,0.940,-4.089,0.122,1.160
0.068,-0.009,0.964,-2.014,-3.357,-0.977
0.062,-0.006,0.967,-2.930,-2.747,1.160
0.062,-0.002,0.967,-3.113,-0.671,2.808
0.059,-0.009,0.978,-2.747,0.427,3.113
0.054,-0.003,0.993,-3.174,0.793,3.967
0.036,0.007,1.008,-3.662,0.977,4.211
0.028,0.005,1.010,-4.517,1.587,3.113
0.032,0.000,0.996,-6.226,2.625,1.648
0.045,0.005,0.973,-7.874,3.845,0.427
0.046,0.003,0.957,-8.240,3.784,-0.366
0.047,0.004,0.961,-8.362,2.930,-0.671
0.050,0.016,0.959,-8.118,1.953,-0.671
0.046,0.015,0.966,-6.836,-0.488,-1.404
0.038,0.012,0.974,-6.226,-2.136,-1.831
0.050,0.020,0.963,-6.653,-1.099,-2.075
0.064,0.027,0.951,-7.019,0.427,-2.441
0.075,0.035,0.946,-6.531,-0.244,-3.357
0.085,0.017,0.964,-5.737,-1.465,-4.211
0.087,0.019,0.961,-5.615,-0.854,-3.174
0.086,0.029,0.951,-5.066,-0.488,-1.831
0.086,0.026,0.950,-4.395,-0.183,-1.343
0.083,0.030,0.949,-4.028,0.244,-0.732
0.077,0.031,0.954,-3.357,-0.061,-0.122
0.074,0.027,0.959,-2.625,-0.244,0.122
0.072,0.024,0.965,-2.686,0.793,0.061
0.072,0.029,0.972,-2.319,2.319,0.244
0.071,0.029,0.974,-2.319,3.479,0.366
0.070,0.028,0.981,-2.625,4.089,0.427
0.065,0.027,0.990,-3.052,4.456,0.244
0.065,0.027,0.983,-3.296,4.700,0.244
0.055,0.028,0.976,-3.357,3.418,0.061
0.047,0.022,0.973,-2.930,2.197,-0.244
0.052,0.022,0.962,-2.869,1.770,-0.732

-0.098,0.015,2.643,22.766,16.907,-6.714
-0.009,-0.031,2.801,25.330,22.278,-3.723
0.031,-0.078,2.843,26.367,29.053,2.380
0.063,-0.150,2.814,17.761,32.898,9.583
0.165,-0.208,2.710,-0.244,31.616,19.775
0.244,-0.208,2.518,-17.456,25.513,32.471
0.279,-0.211,2.265,-32.104,17.700,39.917
0.267,-0.262,2.003,-53.345,8.789,41.931
0.255,-0.288,1.657,-72.205,6.714,43.640
0.241,-0.223,1.224,-81.238,8.362,47.607
0.212,-0.123,0.706,-79.590,5.310,46.570
0.198,-0.029,0.184,-70.251,-3.357,36.804
0.223,0.108,-0.320,-53.589,-16.541,21.667
0.279,0.250,-0.680,-33.325,-42.786,5.615
0.363,0.373,-0.841,-27.222,-76.965,-10.559
0.349,0.262,-0.837,-30.701,-106.750,-30.273
0.327,0.153,-0.778,-38.757,-121.094,-33.447
0.235,0.130,-0.750,-36.316,-122.253,-19.592
0.121,0.097,-0.713,-24.414,-117.920,-5.188
-0.004,0.034,-0.638,-8.789,-110.413,3.357
-0.112,-0.036,-0.560,4.883,-98.511,7.080
-0.198,-0.075,-0.504,12.268,-82.092,6.042
-0.203,-0.069,-0.485,13.123,-65.186,1.343
-0.190,-0.094,-0.422,15.320,-53.894,-6.409
-0.166,-0.098,-0.277,20.081,-48.645,-15.015
-0.122,-0.120,-0.141,26.489,-45.349,-24.902
-0.028,-0.111,-0.097,32.593,-40.222,-32.227
0.076,-0.089,-0.031,36.255,-39.856,-34.668
0.151,-0.155,0.099,40.283,-41.992,-34.607
0.281,-0.180,0.259,51.392,-38.574,-24.109
0.329,-0.025,0.363,41.870,-30.396,-2.136
0.270,-0.043,0.518,22.156,-24.963,12.573
0.248,-0.092,0.621,5.920,-12.756,20.752
0.258,-0.042,0.677,-6.592,1.709,31.128
0.197,0.178,0.692,-4.211,2.075,27.649
0.066,0.155,0.811,5.005,-10.071,-2.197
-0.017,0.032,0.865,8.240,-14.893,-37.842
-0.068,-0.097,0.871,11.963,-15.503,-59.448
-0.113,-0.166,0.908,4.578,-14.771,-60.364
-0.161,-0.189,0.995,-5.920,-4.761,-47.668
-0.200,-0.095,1.036,-9.399,14.893,-32.776
-0.225,-0.076,1.066,-4.578,32.776,-28.625
-0.216,-0.019,1.081,-4.517,45.776,-29.053
-0.122,-0.058,1.053,-7.385,46.570,-26.062
-0.144,-0.072,1.149,-7.507,25.818,-9.521
-0.115,-0.001,1.273,-20.020,26.062,-1.343
-0.067,0.008,1.352,-36.377,33.752,6.165
0.017,0.088,1.482,-39.124,50.049,11.353
0.036,0.036,1.417,-12.573,68.787,13.000
0.022,0.044,1.334,2.930,81.116,15.747
0.016,0.091,1.334,2.563,82.336,19.287
0.020,0.059,1.333,2.991,82.031,16.296
0.049,0.069,1.312,2.563,82.947,18.005
0.065,0.142,1.218,4.822,80.811,20.203
0.055,0.173,1.198,8.850,68.726,12.878
0.019,0.060,1.233,12.878,54.138,3.723
0.026,0.070,1.215,13.855,47.241,4.517
0.002,0.064,1.202,16.785,40.405,6.897
-0.013,0.047,1.244,18.066,31.128,6.531
-0.018,0.028,1.275,18.860,25.208,5.066
-0.000,0.066,1.252,20.813,20.081,3.479
-0.006,0.044,1.291,20.264,9.216,-1.343
-0.030,0.011,1.288,15.503,2.258,-6.470
-0.007,-0.010,1.326,7.202,2.075,-7.446
-0.002,-0.009,1.293,6.592,4.211,-4.456
0.003,-0.001,1.256,2.991,8.118,-1.282
0.017,0.001,1.212,0.183,10.376,1.221
0.008,0.009,1.181,0.000,9.705,2.625
0.011,0.010,1.140,-1.465,7.690,3.052
0.014,0.007,1.095,-2.014,5.554,2.991
0.017,-0.000,1.064,-0.977,2.930,2.747
0.016,0.003,1.041,-0.122,0.549,2.747
0.015,0.006,1.037,0.122,-1.648,2.258
0.041,0.002,1.041,0.061,-2.930,0.854
0.051,0.006,1.044,1.038,-3.357,-0.916
0.039,-0.009,1.083,3.113,-3.296,-2.258
0.044,-0.001,1.084,1.587,-0.977,-1.709
0.044,-0.000,1.058,-1.282,1.587,-1.587
0.039,0.001,1.023,-2.441,2.686,-1.587
0.046,0.010,0.990,-4.211,3.418,-1.404
0.047,0.014,0.966,-4.089,3.540,-1.770
0.052,0.014,0.956,-2.808,2.747,-2.319
0.062,0.018,0.955,-1.953,2.014,-2.441
0.068,0.010,0.979,-0.793,1.404,-2.625
0.079,0.013,0.991,-0.488,1.709,-2.136
0.091,0.012,0.994,-0.610,2.502,-1.404
0.084,0.022,1.008,-0.488,2.747,-0.854
0.073,0.007,1.026,-1.038,2.686,-1.160
0.073,-0.000,1.027,-2.014,3.296,-1.404
0.083,0.005,1.015,-2.808,3.845,-0.610
0.084,0.008,1.004,-3.601,3.784,0.244
0.084,0.012,0.996,-4.028,3.601,0.793
0.086,0.014,0.990,-3.540,2.869,0.793
0.086,0.009,0.990,-3.052,2.197,0.854
0.082,0.008,0.982,-3.113,2.014,1.160
0.068,0.013,0.972,-2.991,1.831,1.099
0.062,0.011,0.966,-3.113,1.099,0.305
0.069,0.003,0.964,-3.540,-0.061,-1.221
0.084,-0.003,0.955,-3.479,-0.122,-1.770
0.093,-0.000,0.944,-2.502,-0.061,-1.587
0.096,0.000,0.947,-1.709,-0.488,-0.610
0.095,-0.000,0.959,-0.793,-0.854,0.122
0.091,-0.002,0.979,-0.183,-0.427,0.916
0.092,0.003,0.987,0.122,-0.183,1.709
0.059,-0.009,1.007,1.404,-1.526,1.648
0.051,-0.012,1.012,0.977,-1.587,2.197
0.043,-0.015,1.012,-1.343,-0.488,2.563
0.034,-0.006,1.001,-2.075,0.488,2.502
0.034,-0.001,0.989,-2.747,0.977,1.892
0.037,-0.000,0.983,-3.357,1.221,0.732
0.037,0.003,0.980,-3.662,1.587,-0.305
0.040,0.005,0.976,-3.784,1.526,-1.404
0.045,0.004,0.976,-4.150,0.977,-2.502
0.055,0.006,0.969,-4.761,1.465,-3.479
0.074,0.012,0.953,-4.761,2.563,-4.272
0.092,0.014,0.946,-4.578,2.747,-4.578
