aX,aY,aZ,gX,gY,gZ
-0.187,-0.107,-1.552,-6.531,15.808,282.043
-0.115,-0.040,-1.413,18.066,-33.752,259.460
-0.136,-0.060,-1.210,36.316,-75.806,235.168
-0.215,-0.108,-0.973,44.495,-104.248,217.834
-0.294,-0.158,-0.733,56.152,-119.446,209.229
-0.419,-0.156,-0.498,76.355,-124.878,208.801
-0.576,-0.038,-0.303,97.595,-119.507,217.346
-0.638,0.160,-0.171,122.925,-106.812,229.004
-0.610,0.386,-0.093,145.996,-90.820,232.605
-0.558,0.572,-0.062,156.189,-73.608,221.375
-0.546,0.695,-0.099,158.813,-55.542,194.763
-0.599,0.712,-0.219,164.856,-40.771,158.386
-0.695,0.638,-0.365,176.575,-37.842,120.728
-0.767,0.552,-0.383,177.368,-55.969,87.585
-0.852,0.441,-0.183,174.316,-92.773,59.143
-0.992,0.368,0.210,167.175,-134.644,36.621
-1.083,0.313,0.702,168.945,-173.889,20.935
-1.143,0.266,1.200,176.392,-202.942,9.766
-1.205,0.283,1.648,166.077,-212.769,2.747
-1.283,0.366,1.918,158.691,-197.754,0.244
-1.325,0.493,1.942,166.260,-163.940,-2.441
-1.391,0.620,1.840,182.251,-129.150,-12.024
-1.436,0.683,1.800,188.904,-112.183,-31.433
-1.440,0.669,1.926,177.429,-110.291,-59.692
-1.369,0.602,2.111,155.945,-106.079,-91.187
-1.272,0.528,2.197,134.033,-82.642,-121.582
-1.059,0.469,2.023,113.586,-41.321,-148.804
-0.829,0.303,1.647,108.643,-4.883,-177.490
-0.780,0.118,1.287,97.412,5.310,-204.773
-0.713,-0.192,1.336,48.401,-28.381,-233.643
-0.669,-0.499,1.656,30.273,-69.519,-248.840
-0.583,-0.778,1.929,36.377,-84.961,-244.019
-0.558,-0.909,2.129,34.851,-76.477,-223.999
-0.479,-0.966,2.211,33.875,-54.932,-196.472
-0.351,-0.974,2.185,39.307,-24.536,-169.678
-0.266,-0.968,2.095,32.532,8.972,-150.024
-0.254,-1.003,1.970,31.250,38.635,-137.512
-0.246,-1.035,1.860,30.640,64.026,-127.625
-0.211,-1.056,1.753,29.358,86.365,-116.394
-0.163,-1.101,1.638,29.175,107.910,-106.140
-0.131,-1.157,1.505,31.921,129.028,-96.680
-0.105,-1.212,1.333,40.588,146.790,-84.717
-0.105,-1.229,1.174,41.382,155.762,-69.580
-0.109,-1.224,1.051,42.419,152.893,-52.368
-0.060,-1.190,0.977,41.138,142.883,-34.424
-0.007,-1.132,0.895,35.278,133.179,-18.005
0.021,-1.065,0.787,29.968,125.977,-4.456
0.045,-0.993,0.664,21.423,119.019,6.714
0.065,-0.918,0.532,10.925,109.558,15.747
0.057,-0.841,0.422,0.122,97.168,22.888
0.030,-0.757,0.366,-7.446,79.529,28.748
0.017,-0.669,0.358,-9.033,60.547,33.813
0.004,-0.573,0.372,-8.057,45.410,37.170
-0.010,-0.491,0.424,-8.911,32.593,37.659
-0.011,-0.453,0.498,-5.615,20.020,34.790
-0.011,-0.428,0.593,-10.010,11.536,30.640
-0.031,-0.443,0.670,-12.390,8.179,26.550
-0.048,-0.460,0.714,-11.353,8.728,24.902
-0.071,-0.465,0.729,-12.939,10.986,26.123
-0.095,-0.453,0.725,-10.132,13.000,29.358
-0.127,-0.395,0.739,-5.310,12.756,34.058
-0.153,-0.315,0.778,0.671,10.681,37.903
-0.164,-0.240,0.843,3.296,10.254,37.415
-0.170,-0.197,0.912,5.493,12.756,32.471
-0.160,-0.178,0.951,6.409,19.653,24.597
-0.128,-0.193,0.925,7.202,29.663,15.442
-0.092,-0.252,0.834,8.606,38.147,6.226
-0.060,-0.323,0.744,6.653,39.795,-0.183
-0.046,-0.381,0.710,2.869,33.325,-2.319
-0.028,-0.416,0.757,-0.732,21.790,-1.526
-0.027,-0.418,0.836,-1.587,10.986,1.526
-0.029,-0.392,0.907,-1.221,4.272,5.188
-0.035,-0.361,0.958,-0.244,1.404,7.202
-0.038,-0.342,1.003,-0.488,-0.305,6.470
-0.045,-0.338,1.045,-1.770,-0.366,4.333
-0.044,-0.346,1.062,-2.319,2.502,2.319
-0.055,-0.360,1.030,-2.014,7.874,1.038
-0.061,-0.366,0.989,-0.916,12.207,1.282
-0.049,-0.356,0.941,0.793,14.038,2.808
-0.032,-0.337,0.902,1.892,13.977,3.906
-0.024,-0.330,0.899,1.038,12.451,3.540
-0.020,-0.324,0.901,-0.061,11.047,2.563
-0.014,-0.313,0.904,0.061,10.498,1.709
0.003,-0.310,0.876,1.343,11.963,0.427
0.017,-0.328,0.833,2.563,13.489,-1.587
0.019,-0.354,0.786,2.258,12.634,-2.930
0.018,-0.376,0.772,1.831,8.606,-2.991

-0.537,0.298,1.919,70.007,-70.740,-34.546
-0.509,0.240,2.110,50.598,-63.477,-56.030
-0.504,0.090,2.316,29.236,-54.016,-81.604
-0.489,-0.144,2.455,14.832,-39.001,-105.957
-0.464,-0.409,2.542,1.953,-17.822,-123.169
-0.442,-0.675,2.560,-7.141,5.737,-132.141
-0.383,-0.924,2.508,-10.132,30.273,-132.019
-0.265,-1.119,2.416,-23.193,52.734,-126.465
-0.146,-1.295,2.325,-47.241,68.970,-120.667
-0.060,-1.476,2.252,-70.618,76.538,-115.906
-0.020,-1.667,2.229,-90.759,78.857,-110.474
-0.016,-1.858,2.196,-109.680,83.801,-101.501
-0.022,-2.033,2.120,-125.977,94.360,-87.097
-0.067,-2.196,1.980,-137.207,109.863,-66.772
-0.134,-2.282,1.839,-156.860,127.075,-41.016
-0.201,-2.304,1.672,-173.645,145.813,-11.414
-0.274,-2.260,1.458,-180.725,168.030,17.578
-0.320,-2.169,1.203,-183.960,191.284,44.128
-0.289,-2.062,0.938,-177.551,208.313,66.040
-0.202,-1.986,0.709,-175.476,216.919,80.505
-0.075,-1.967,0.490,-176.819,219.727,87.646
0.011,-1.992,0.315,-187.805,217.896,90.332
0.046,-2.050,0.144,-195.251,211.792,94.971
0.024,-2.094,-0.021,-195.312,202.515,107.483
-0.043,-2.063,-0.201,-185.608,191.467,130.798
-0.157,-1.917,-0.389,-172.852,177.795,163.940
-0.269,-1.642,-0.558,-157.715,161.011,200.745
-0.353,-1.285,-0.691,-135.498,140.625,233.582
-0.395,-0.901,-0.763,-109.863,117.249,255.310
-0.374,-0.531,-0.785,-94.360,92.590,262.695
-0.342,-0.234,-0.798,-84.534,71.533,254.456
-0.335,-0.032,-0.815,-73.608,53.650,234.436
-0.340,0.096,-0.801,-68.054,35.889,207.581
-0.325,0.168,-0.744,-66.406,19.104,179.382
-0.307,0.178,-0.657,-58.960,5.859,154.053
-0.307,0.148,-0.587,-44.556,0.610,133.484
-0.314,0.121,-0.552,-32.471,2.441,120.422
-0.332,0.110,-0.547,-14.221,6.958,114.380
-0.349,0.146,-0.558,5.737,12.390,112.915
-0.367,0.223,-0.577,25.391,16.968,112.793
-0.396,0.314,-0.594,46.692,18.677,109.741
-0.412,0.415,-0.604,65.002,17.151,102.295
-0.395,0.494,-0.643,83.374,13.672,89.417
-0.391,0.533,-0.689,98.816,6.165,69.702
-0.404,0.524,-0.680,109.680,-10.376,45.227
-0.422,0.476,-0.573,118.103,-37.231,20.935
-0.436,0.406,-0.362,122.253,-68.115,0.366
-0.449,0.337,-0.091,122.803,-96.375,-14.465
-0.475,0.281,0.217,127.197,-120.544,-23.499
-0.496,0.266,0.576,131.409,-143.799,-24.841
-0.533,0.311,0.982,131.775,-164.856,-19.592
-0.596,0.404,1.369,130.188,-176.941,-10.559
-0.616,0.530,1.642,129.822,-173.157,-1.221
-0.606,0.653,1.748,130.127,-154.541,3.662
-0.619,0.746,1.725,130.310,-132.690,1.587
-0.686,0.762,1.668,137.878,-119.995,-6.226
-0.740,0.761,1.695,132.874,-119.385,-15.564
-0.743,0.745,1.802,121.521,-125.427,-22.827
-0.755,0.722,1.925,112.610,-126.831,-29.724
-0.745,0.706,2.022,106.018,-117.676,-36.743
-0.658,0.672,2.043,103.088,-96.985,-46.143
-0.548,0.583,1.915,100.037,-65.369,-60.181
-0.542,0.412,1.618,101.379,-32.837,-77.148
-0.296,0.173,1.158,111.145,-13.672,-91.125
-0.458,0.064,1.063,68.481,-29.358,-97.412
-0.529,-0.001,1.316,46.204,-70.190,-94.727
-0.427,0.050,1.731,50.354,-94.788,-87.646
-0.332,0.075,2.037,50.842,-91.248,-89.783
-0.279,-0.004,2.137,52.368,-65.369,-101.929
-0.232,-0.151,2.074,45.227,-34.363,-114.929
-0.192,-0.301,1.956,25.146,-11.108,-122.925
-0.153,-0.449,1.776,25.330,4.456,-123.230
-0.076,-0.513,1.617,17.090,12.024,-116.394
-0.075,-0.569,1.517,13.123,11.292,-107.910
-0.093,-0.575,1.486,10.559,7.385,-97.900
-0.101,-0.530,1.457,6.104,7.935,-87.280
-0.126,-0.447,1.378,4.333,14.221,-79.834
-0.130,-0.366,1.326,-3.906,19.897,-78.857
-0.116,-0.399,1.294,-7.019,24.109,-85.510
-0.072,-0.509,1.300,-11.780,27.832,-93.262
-0.064,-0.638,1.311,-23.010,34.790,-97.168
-0.065,-0.739,1.283,-25.757,44.678,-91.919
-0.089,-0.766,1.243,-27.954,54.749,-78.125
-0.086,-0.730,1.199,-27.466,63.782,-59.998
-0.094,-0.661,1.100,-15.381,72.449,-42.603
-0.058,-0.545,0.966,-12.390,79.407,-28.931
-0.021,-0.472,0.793,-19.287,82.703,-23.926
-0.015,-0.480,0.652,-26.794,75.745,-26.794
-0.029,-0.521,0.630,-39.795,56.213,-29.541
-0.050,-0.553,0.736,-50.781,31.128,-27.039
-0.041,-0.555,0.885,-50.720,11.902,-19.592
-0.052,-0.517,1.006,-47.974,5.615,-9.888
-0.059,-0.469,1.058,-37.537,8.850,-0.427
-0.060,-0.397,1.047,-23.193,15.808,9.583
-0.065,-0.294,0.978,-13.245,22.766,17.822
-0.087,-0.191,0.885,-3.662,26.489,21.667
-0.104,-0.115,0.830,3.479,24.963,19.653
-0.054,-0.084,0.805,10.193,21.118,13.489
-0.018,-0.127,0.755,14.832,18.066,4.944
-0.036,-0.162,0.766,4.028,12.512,-1.221
-0.028,-0.191,0.787,-9.583,6.836,-3.540
-0.021,-0.260,0.804,3.784,1.953,-3.418
-0.018,-0.286,0.841,4.639,-2.563,0.732
-0.036,-0.284,0.875,8.789,-6.042,9.277
-0.064,-0.217,0.917,11.108,-9.155,19.165
-0.058,-0.124,0.954,12.573,-10.437,27.222
-0.062,-0.051,0.981,16.357,-10.376,30.029
-0.081,-0.012,1.001,14.954,-9.277,27.771
-0.088,0.008,1.020,13.550,-7.263,23.315
-0.076,0.018,1.037,7.812,-5.127,17.944
-0.067,0.004,1.039,3.296,-2.319,11.353
-0.047,-0.041,1.010,1.099,1.587,4.761
-0.038,-0.115,0.974,1.160,3.723,0.366
-0.029,-0.169,0.963,-3.723,2.319,-0.244
-0.034,-0.210,0.976,-5.432,-0.854,2.991
-0.039,-0.205,1.001,-5.920,-3.174,9.094
-0.042,-0.170,1.018,-6.958,-3.662,15.259
-0.051,-0.131,1.015,-3.601,-3.235,19.470
-0.069,-0.096,1.000,-1.221,-2.563,21.423

-0.772,0.724,1.511,43.640,-54.871,-7.935
-0.774,0.789,1.675,37.842,-52.673,-22.034
-0.771,0.803,1.850,28.687,-48.340,-42.236
-0.764,0.749,2.005,18.677,-40.100,-67.139
-0.750,0.625,2.135,5.920,-28.381,-93.750
-0.729,0.436,2.245,-7.202,-15.503,-117.981
-0.677,0.208,2.323,-18.005,-1.709,-136.658
-0.633,-0.031,2.365,-28.503,13.306,-150.146
-0.595,-0.243,2.425,-44.495,24.841,-156.860
-0.574,-0.436,2.499,-56.763,33.203,-157.898
-0.553,-0.597,2.573,-71.411,43.091,-154.907
-0.532,-0.738,2.652,-87.097,55.664,-150.391
-0.502,-0.887,2.711,-96.252,72.632,-145.264
-0.474,-1.055,2.700,-105.103,97.961,-140.564
-0.468,-1.239,2.591,-113.220,131.287,-134.460
-0.471,-1.412,2.391,-119.080,167.114,-124.939
-0.474,-1.561,2.142,-120.178,200.134,-111.389
-0.509,-1.681,1.889,-119.629,226.929,-94.788
-0.519,-1.766,1.643,-117.126,246.948,-76.111
-0.491,-1.826,1.398,-108.093,261.475,-54.993
-0.433,-1.853,1.183,-99.792,269.165,-32.959
-0.330,-1.883,0.985,-90.515,269.958,-11.902
-0.240,-1.919,0.819,-85.327,263.916,7.019
-0.151,-1.953,0.680,-86.426,252.991,26.855
-0.093,-1.976,0.555,-87.097,242.126,48.645
-0.071,-1.966,0.403,-86.182,234.375,73.059
-0.098,-1.920,0.203,-79.773,228.455,100.647
-0.146,-1.811,-0.026,-66.956,219.727,131.897
-0.208,-1.631,-0.266,-50.842,207.092,165.283
-0.239,-1.385,-0.475,-29.785,189.636,196.899
-0.258,-1.086,-0.609,-9.216,165.833,221.863
-0.234,-0.781,-0.632,6.042,135.925,236.084
-0.208,-0.529,-0.564,16.907,106.323,237.366
-0.215,-0.353,-0.460,23.437,84.473,227.783
-0.208,-0.246,-0.348,29.968,71.106,213.379
-0.219,-0.194,-0.283,38.330,66.406,198.792
-0.240,-0.161,-0.309,45.959,69.702,187.256
-0.266,-0.131,-0.417,55.603,74.951,180.664
-0.310,-0.067,-0.520,66.772,73.792,179.443
-0.365,0.039,-0.587,79.712,64.758,180.908
-0.420,0.187,-0.639,93.689,53.467,181.580
-0.460,0.336,-0.700,111.633,42.542,177.490
-0.486,0.473,-0.750,125.549,27.832,166.260
-0.476,0.560,-0.762,133.850,7.019,146.606
-0.477,0.570,-0.752,140.625,-18.311,119.446
-0.534,0.500,-0.706,141.785,-47.424,89.844
-0.616,0.371,-0.605,139.648,-78.491,64.758
-0.743,0.269,-0.431,142.334,-108.582,49.500
-0.822,0.255,-0.168,152.161,-138.245,44.983
-0.857,0.315,0.161,160.645,-164.001,44.678
-0.910,0.393,0.551,167.175,-183.167,41.382
-0.926,0.481,1.013,172.180,-195.068,33.936
-0.796,0.569,1.463,174.072,-190.430,22.827
-0.629,0.602,1.697,181.824,-156.494,5.371
-0.599,0.599,1.660,181.763,-105.347,-17.700
-0.590,0.528,1.360,186.279,-62.561,-40.710
-0.551,0.415,1.037,193.665,-50.110,-57.922
-0.593,0.328,0.951,179.199,-72.937,-69.946
-0.646,0.281,1.166,154.297,-115.051,-76.538
-0.713,0.299,1.506,132.507,-149.353,-79.163
-0.754,0.313,1.792,125.122,-164.978,-81.177
-0.804,0.332,2.030,122.314,-163.208,-84.351
-0.824,0.353,2.216,117.676,-148.743,-89.355
-0.780,0.377,2.299,117.249,-122.253,-98.083
-0.698,0.408,2.204,110.168,-83.618,-112.000
-0.709,0.441,1.992,85.938,-42.603,-136.108
-0.720,0.390,1.911,50.720,-25.513,-168.518
-0.641,0.245,2.045,22.278,-29.236,-203.430
-0.493,-0.046,2.214,7.202,-26.001,-235.596
-0.384,-0.486,2.231,14.099,-3.418,-257.141
-0.350,-0.892,2.021,24.170,33.508,-254.089
-0.259,-1.129,1.702,31.921,63.354,-223.145
-0.136,-1.184,1.412,40.649,70.923,-175.415
-0.064,-1.087,1.257,40.710,57.312,-127.502
-0.078,-0.874,1.272,33.630,35.156,-89.539
-0.088,-0.652,1.392,27.405,17.700,-67.505
-0.133,-0.492,1.466,22.522,15.808,-62.439
-0.184,-0.441,1.512,23.010,21.667,-70.862
-0.202,-0.496,1.531,21.301,32.043,-85.693
-0.197,-0.618,1.519,7.996,45.532,-100.159
-0.163,-0.796,1.465,1.770,59.875,-109.558
-0.114,-0.970,1.391,0.244,72.144,-110.352
-0.077,-1.107,1.317,-0.916,82.275,-102.112
-0.064,-1.194,1.238,-0.977,90.027,-85.144
-0.053,-1.201,1.122,0.610,97.534,-60.608
-0.078,-1.126,0.983,4.395,101.990,-33.447
-0.090,-0.982,0.852,8.789,100.830,-8.484
-0.088,-0.815,0.740,10.742,95.886,8.728
-0.086,-0.681,0.625,12.146,89.233,16.541
-0.080,-0.596,0.512,10.437,79.834,15.808
-0.051,-0.562,0.430,1.892,66.956,9.705
-0.039,-0.582,0.373,-5.798,50.293,1.404
-0.035,-0.638,0.356,-10.132,31.555,-4.089
-0.035,-0.694,0.402,-13.184,12.390,-4.700
-0.042,-0.721,0.512,-14.404,-3.296,-0.183
-0.061,-0.694,0.635,-10.925,-11.292,9.338
-0.068,-0.610,0.712,-3.967,-10.742,20.569
-0.072,-0.511,0.722,2.686,-4.700,29.053
-0.081,-0.426,0.692,7.935,0.732,32.349
-0.084,-0.370,0.672,9.888,2.441,30.884
-0.084,-0.344,0.680,8.179,0.610,26.184
-0.089,-0.344,0.698,5.798,-1.587,20.386
-0.094,-0.361,0.700,5.249,-2.991,15.686
-0.097,-0.381,0.691,6.042,-4.517,12.512
-0.103,-0.389,0.701,7.507,-8.972,11.658
-0.100,-0.381,0.754,7.690,-15.686,12.268
-0.095,-0.373,0.830,8.301,-21.667,13.000
-0.103,-0.364,0.906,9.033,-24.719,13.000
-0.123,-0.354,0.966,11.047,-23.682,12.939
-0.138,-0.337,1.001,13.977,-19.531,13.367
-0.135,-0.318,1.028,14.771,-14.587,12.939
-0.112,-0.306,1.067,11.658,-10.254,10.559
-0.100,-0.316,1.089,8.911,-5.310,6.897
-0.092,-0.342,1.076,6.592,0.916,3.235
-0.088,-0.375,1.017,5.432,7.690,1.038
-0.077,-0.400,0.954,5.859,11.108,1.038
-0.064,-0.409,0.921,6.104,9.766,2.502
-0.056,-0.404,0.916,5.737,5.981,4.272
-0.042,-0.399,0.920,5.493,2.686,5.493

-0.430,-0.581,1.685,4.028,34.668,-71.167
-0.452,-0.634,1.684,-1.160,37.292,-66.833
-0.435,-0.674,1.760,-13.000,35.339,-66.650
-0.391,-0.769,1.874,-27.893,34.119,-74.463
-0.395,-0.935,1.993,-46.814,38.635,-87.646
-0.436,-1.143,2.097,-63.782,49.133,-98.877
-0.433,-1.355,2.193,-81.604,64.575,-102.844
-0.407,-1.547,2.251,-99.792,86.487,-99.243
-0.384,-1.729,2.230,-112.000,114.685,-88.745
-0.404,-1.874,2.122,-121.765,145.386,-71.533
-0.410,-1.981,1.923,-127.014,174.988,-48.035
-0.406,-2.049,1.627,-127.136,200.928,-20.996
-0.433,-2.027,1.336,-132.263,218.689,6.348
-0.421,-1.981,1.080,-132.385,223.206,33.813
-0.374,-1.899,0.896,-132.874,217.285,56.274
-0.283,-1.846,0.770,-136.841,205.566,71.350
-0.206,-1.825,0.705,-146.790,192.383,79.346
-0.128,-1.842,0.631,-158.081,181.946,85.754
-0.123,-1.888,0.559,-161.560,175.110,92.346
-0.149,-1.926,0.506,-163.208,168.457,104.370
-0.148,-1.927,0.448,-156.006,163.330,124.573
-0.139,-1.864,0.370,-149.719,161.499,150.146
-0.154,-1.751,0.271,-142.944,160.767,176.392
-0.213,-1.590,0.133,-135.315,160.950,201.477
-0.286,-1.394,-0.036,-122.620,162.354,224.243
-0.375,-1.174,-0.262,-101.379,162.109,244.995
-0.496,-0.896,-0.509,-88.440,159.546,263.916
-0.504,-0.537,-0.688,-91.431,147.644,278.442
-0.463,-0.230,-0.829,-73.059,126.831,280.334
-0.431,0.025,-0.922,-43.884,98.938,269.653
-0.399,0.242,-0.943,-30.396,67.749,250.427
-0.351,0.399,-0.880,-20.630,34.729,224.121
-0.316,0.470,-0.721,-10.254,3.662,191.528
-0.288,0.466,-0.493,-4.272,-18.127,158.691
-0.273,0.415,-0.287,-1.892,-25.635,130.920
-0.287,0.362,-0.190,9.888,-18.311,112.305
-0.307,0.338,-0.239,36.072,-3.662,103.088
-0.320,0.398,-0.374,61.890,7.812,100.830
-0.321,0.504,-0.482,82.031,10.254,99.731
-0.300,0.609,-0.545,100.891,5.127,94.238
-0.270,0.686,-0.600,119.751,-1.709,81.848
-0.227,0.695,-0.677,142.395,-10.864,63.232
-0.239,0.661,-0.716,153.748,-28.503,41.077
-0.293,0.595,-0.645,158.142,-58.777,18.738
-0.365,0.507,-0.393,161.804,-99.670,-0.427
-0.437,0.437,0.010,157.043,-140.503,-14.893
-0.495,0.368,0.477,156.311,-171.265,-24.780
-0.522,0.313,0.939,164.062,-186.707,-29.968
-0.545,0.307,1.326,162.659,-181.824,-31.128
-0.537,0.326,1.549,164.001,-156.494,-30.029
-0.589,0.371,1.579,177.246,-121.704,-27.588
-0.625,0.465,1.511,184.937,-96.619,-25.757
-0.701,0.551,1.451,190.125,-87.952,-28.625
-0.778,0.599,1.472,192.322,-93.079,-37.170
-0.767,0.610,1.561,188.782,-103.394,-50.842
-0.708,0.571,1.707,176.453,-110.229,-70.374
-0.648,0.494,1.886,150.513,-108.521,-95.703
-0.531,0.365,2.051,119.568,-101.135,-122.009
-0.442,0.150,2.120,97.412,-84.106,-144.775
-0.472,-0.080,2.081,76.355,-62.012,-158.997
-0.534,-0.236,1.999,61.890,-45.593,-157.898
-0.549,-0.244,1.942,51.758,-36.438,-143.921
-0.514,-0.127,1.893,45.471,-29.663,-129.700
-0.443,0.004,1.818,40.771,-22.888,-127.441
-0.336,0.028,1.687,28.381,-14.526,-141.418
-0.260,-0.128,1.550,12.939,-6.897,-167.603
-0.200,-0.401,1.510,-2.136,-8.057,-193.481
-0.181,-0.705,1.546,-9.705,-13.977,-207.275
-0.202,-0.961,1.594,-11.169,-16.418,-202.759
-0.204,-1.116,1.649,-9.155,-14.099,-180.542
-0.165,-1.157,1.709,-3.235,-7.812,-147.705
-0.088,-1.081,1.762,2.930,3.479,-113.220
-0.031,-0.954,1.728,9.033,22.888,-87.219
-0.002,-0.856,1.588,13.855,46.265,-73.547
0.020,-0.834,1.404,10.681,65.674,-70.740
0.026,-0.886,1.252,2.502,75.562,-72.998
0.041,-0.966,1.147,-6.836,77.820,-74.097
0.021,-1.050,1.095,-10.559,75.378,-70.251
0.006,-1.105,1.059,-7.874,70.740,-59.143
0.008,-1.116,1.007,-0.427,68.237,-41.809
0.023,-1.072,0.919,6.653,67.444,-22.522
0.048,-0.990,0.801,9.399,66.040,-5.554
0.048,-0.898,0.685,8.179,60.913,5.615
0.025,-0.828,0.613,3.967,49.744,12.024
-0.000,-0.778,0.594,-0.671,34.851,15.503
-0.032,-0.732,0.619,-4.211,21.057,18.250
-0.066,-0.686,0.659,-6.348,12.390,20.996
-0.105,-0.630,0.679,-6.775,9.705,23.926
-0.138,-0.560,0.672,-5.859,10.803,27.405
-0.154,-0.487,0.667,-4.211,12.146,29.541
-0.152,-0.414,0.673,-4.211,13.184,29.480
-0.158,-0.347,0.674,-5.493,15.747,27.161
-0.168,-0.293,0.662,-5.432,18.982,22.949
-0.162,-0.252,0.648,-4.639,21.118,17.334
-0.120,-0.227,0.635,-4.456,21.240,10.742
-0.066,-0.237,0.612,-4.639,19.836,2.747
-0.035,-0.290,0.582,-5.676,16.663,-4.883
-0.024,-0.356,0.578,-6.897,10.254,-9.644
-0.019,-0.405,0.625,-6.775,0.793,-9.399
-0.015,-0.413,0.722,-6.348,-8.362,-4.883
-0.016,-0.385,0.823,-3.113,-14.343,0.793
-0.011,-0.346,0.909,0.854,-16.052,6.042
-0.015,-0.316,0.964,3.845,-14.526,8.972
-0.029,-0.300,0.996,6.836,-10.803,9.644
-0.041,-0.295,1.013,7.874,-6.775,9.216
-0.047,-0.303,1.024,8.484,-3.662,8.545
-0.055,-0.309,1.027,6.042,-1.343,8.057
-0.065,-0.312,1.021,3.723,0.793,8.057
-0.080,-0.309,1.012,4.150,1.587,8.789
-0.101,-0.291,1.007,5.127,1.099,10.315
-0.113,-0.262,1.010,6.042,-0.366,11.230
-0.104,-0.237,1.015,6.042,-1.953,10.437
-0.086,-0.229,1.024,3.845,-2.197,7.202
-0.077,-0.249,1.035,1.343,-2.136,2.380
-0.078,-0.286,1.038,-0.854,-0.854,-1.526
-0.068,-0.324,1.017,-0.305,1.404,-2.869
-0.044,-0.361,0.985,1.831,3.235,-2.686
-0.022,-0.387,0.949,2.686,3.601,-1.465
-0.011,-0.400,0.931,-0.061,2.136,1.160

-0.803,0.314,1.822,64.575,-64.026,-14.709
-0.885,0.288,2.043,54.871,-61.035,-30.579
-0.944,0.266,2.243,45.654,-48.645,-46.570
-0.950,0.211,2.376,40.894,-25.513,-64.941
-0.917,0.106,2.435,33.020,4.883,-87.463
-0.865,-0.089,2.406,20.691,37.964,-113.831
-0.811,-0.348,2.340,2.075,66.833,-139.648
-0.749,-0.618,2.327,-17.700,84.839,-160.278
-0.675,-0.883,2.366,-31.128,96.802,-172.791
-0.618,-1.112,2.405,-43.396,112.854,-176.331
-0.527,-1.320,2.390,-52.429,136.902,-172.363
-0.431,-1.511,2.285,-58.533,168.030,-163.513
-0.372,-1.681,2.099,-67.383,200.500,-150.391
-0.340,-1.818,1.862,-77.393,228.699,-132.751
-0.333,-1.898,1.598,-89.722,248.962,-110.474
-0.273,-1.952,1.318,-99.915,259.888,-85.632
-0.254,-1.961,1.082,-112.427,261.353,-60.486
-0.244,-1.963,0.931,-125.916,251.160,-36.682
-0.243,-1.967,0.885,-135.193,234.375,-15.808
-0.213,-1.977,0.908,-142.334,217.163,3.540
-0.217,-1.996,0.927,-151.428,209.229,20.752
-0.224,-1.991,0.903,-161.804,208.801,36.377
-0.198,-2.010,0.810,-159.546,211.060,51.697
-0.180,-2.026,0.687,-162.476,213.745,66.589
-0.192,-2.036,0.545,-164.917,214.417,83.191
-0.182,-2.040,0.372,-153.076,211.182,103.638
-0.149,-2.008,0.206,-144.836,204.834,128.113
-0.131,-1.957,0.028,-136.047,196.289,153.625
-0.132,-1.893,-0.142,-128.540,184.509,179.443
-0.186,-1.758,-0.267,-134.338,167.847,205.688
-0.238,-1.582,-0.340,-139.282,149.597,230.103
-0.310,-1.429,-0.417,-121.460,135.315,249.817
-0.430,-1.242,-0.516,-98.938,126.648,268.372
-0.531,-0.985,-0.620,-74.219,118.225,288.330
-0.599,-0.664,-0.707,-41.138,103.210,306.030
-0.572,-0.328,-0.734,-9.399,79.285,315.430
-0.506,-0.032,-0.726,16.724,52.185,310.974
-0.466,0.191,-0.698,35.034,28.137,292.419
-0.453,0.364,-0.653,50.354,8.362,264.648
-0.411,0.474,-0.575,66.040,-7.568,231.628
-0.377,0.489,-0.454,88.257,-21.790,194.702
-0.373,0.429,-0.326,103.516,-31.311,159.485
-0.417,0.373,-0.220,97.473,-32.776,132.446
-0.457,0.314,-0.187,104.797,-30.945,114.990
-0.519,0.309,-0.217,119.873,-31.128,105.530
-0.601,0.385,-0.274,130.981,-37.292,101.563
-0.660,0.517,-0.294,140.015,-51.575,99.426
-0.705,0.670,-0.232,141.113,-70.618,93.079
-0.728,0.797,-0.061,146.545,-92.346,78.674
-0.700,0.865,0.268,146.484,-115.417,55.115
-0.660,0.877,0.694,137.939,-131.531,25.879
-0.613,0.861,1.123,130.371,-133.118,-2.319
-0.562,0.829,1.489,130.249,-114.990,-27.954
-0.436,0.791,1.697,133.057,-79.224,-49.927
-0.294,0.724,1.655,136.536,-32.593,-69.946
-0.181,0.590,1.292,143.799,13.000,-88.684
-0.112,0.388,0.808,158.386,36.499,-102.783
-0.078,0.232,0.487,155.762,23.254,-107.361
-0.081,0.111,0.432,142.395,-21.362,-102.661
-0.160,0.043,0.676,136.292,-76.599,-91.370
-0.239,0.108,1.098,130.310,-120.239,-75.500
-0.294,0.215,1.479,136.597,-139.404,-62.073
-0.281,0.314,1.730,144.104,-132.812,-57.739
-0.196,0.357,1.783,141.724,-105.103,-65.308
-0.130,0.290,1.624,131.409,-70.007,-84.656
-0.098,0.096,1.397,111.572,-50.537,-107.910
-0.093,-0.146,1.287,91.309,-54.382,-124.695
-0.157,-0.348,1.357,70.984,-71.289,-129.211
-0.209,-0.436,1.610,58.228,-89.783,-120.911
-0.215,-0.400,1.957,56.702,-96.985,-104.553
-0.190,-0.312,2.254,61.951,-85.388,-90.576
