aX,aY,aZ,gX,gY,gZ
-0.091,-0.440,1.582,-0.977,109.131,-20.264
-0.154,-0.374,1.464,-15.991,130.493,-20.813
-0.156,-0.296,1.307,-28.137,140.991,-27.527
-0.074,-0.190,1.259,-36.316,135.315,-41.809
-0.011,-0.097,1.365,-40.405,118.591,-65.735
0.070,-0.048,1.411,-39.185,103.821,-91.919
0.158,-0.019,1.445,-33.630,93.323,-109.314
0.244,0.157,1.355,-25.330,79.712,-119.507
0.195,-0.080,1.730,-19.043,48.523,-138.733
0.204,-0.041,1.955,-18.494,56.152,-134.216
0.320,0.144,1.643,-20.264,96.008,-118.286
0.297,0.189,1.390,-25.513,103.394,-114.929
0.344,0.161,1.357,-37.354,75.500,-114.685
0.290,0.473,1.603,-45.471,50.842,-106.750
0.274,0.318,1.383,-44.983,63.232,-123.901
0.363,0.216,1.144,-48.401,63.049,-133.667
0.423,0.436,1.084,-55.664,34.607,-122.253
0.431,0.471,1.051,-54.382,2.380,-121.460
0.465,0.361,1.123,-52.856,-28.564,-123.901
0.502,0.372,1.288,-53.711,-49.072,-110.779
0.518,0.430,1.341,-49.927,-48.889,-89.600
0.509,0.468,1.242,-45.837,-38.086,-71.472
0.489,0.492,1.138,-43.518,-29.907,-57.861
0.437,0.509,1.128,-41.321,-27.283,-48.096
0.391,0.483,1.125,-38.269,-23.865,-42.175
0.358,0.451,1.085,-33.813,-16.785,-37.354
0.323,0.450,1.038,-28.076,-9.705,-31.433
0.300,0.453,0.982,-23.132,-5.493,-26.184
0.298,0.438,0.920,-16.235,-4.150,-22.156
0.258,0.436,1.053,-12.268,-5.066,-18.677
0.272,0.414,0.962,-7.080,7.935,-17.029
0.284,0.468,0.760,0.610,15.808,-15.808
0.305,0.396,0.569,4.639,-3.357,-19.897
0.215,0.331,0.921,-0.549,-46.631,-22.217
0.167,0.325,1.249,1.160,-48.279,-19.165
0.148,0.334,1.099,18.372,-1.770,-15.930
0.110,0.193,0.888,31.494,28.931,-18.555
0.136,0.182,0.859,24.902,28.076,-14.099
0.173,0.247,0.893,14.526,18.860,-6.531
0.180,0.258,0.931,9.827,11.475,-5.249
0.179,0.214,0.957,6.287,7.202,-6.897
0.186,0.174,0.916,3.601,5.859,-5.920
0.201,0.170,0.848,1.160,0.732,-2.258
0.184,0.155,0.820,-2.014,-10.254,1.648
0.175,0.160,0.851,-8.362,-20.203,6.348
0.178,0.171,0.908,-14.038,-24.658,10.498
0.176,0.169,0.965,-14.771,-24.719,12.573
0.170,0.165,0.988,-14.526,-22.217,14.404
0.169,0.169,0.995,-14.832,-19.836,16.235
0.171,0.179,1.015,-16.663,-18.860,16.846
0.168,0.178,1.007,-18.127,-16.907,16.418
0.167,0.174,0.961,-17.700,-12.573,15.991
0.161,0.175,0.922,-16.785,-8.545,16.235
0.155,0.180,0.913,-16.418,-6.287,16.846
0.152,0.182,0.912,-15.564,-4.822,16.846
0.137,0.170,0.917,-12.024,-3.479,16.113
0.129,0.152,0.926,-9.094,-2.991,15.381
0.123,0.142,0.936,-6.958,-2.747,14.771
0.108,0.138,0.947,-4.333,-2.136,14.587
0.096,0.137,0.946,-2.625,-1.099,14.038
0.101,0.137,0.938,-1.953,-0.854,13.123
0.092,0.133,0.953,-1.953,-2.258,12.024
0.083,0.129,0.969,-2.563,-2.930,11.047
0.083,0.143,0.951,-3.479,-0.977,10.742
0.089,0.153,0.923,-3.418,0.183,9.888
0.093,0.153,0.917,-3.662,-2.075,8.301

-0.424,-0.919,1.755,-62.439,25.085,-48.035
-0.559,-0.978,2.063,-73.608,30.884,-59.265
-0.635,-0.991,2.248,-93.079,47.058,-75.500
-0.554,-0.844,2.223,-126.831,71.533,-93.994
-0.401,-0.680,2.142,-167.297,91.492,-114.563
-0.210,-0.333,2.055,-192.749,98.511,-126.770
0.026,0.224,1.966,-212.708,96.313,-129.333
0.303,0.772,1.783,-227.051,87.219,-138.123
0.618,1.247,1.640,-229.065,65.979,-151.489
0.929,1.578,1.655,-222.656,32.898,-165.894
1.185,1.780,1.703,-208.801,0.671,-174.072
1.407,1.885,1.646,-184.265,-18.555,-169.434
1.578,1.977,1.432,-172.791,-26.306,-152.466
1.681,1.988,1.117,-165.222,-33.325,-131.470
1.697,1.900,0.779,-151.794,-40.161,-109.802
1.658,1.823,0.513,-131.958,-48.523,-85.022
1.629,1.701,0.322,-111.511,-59.326,-60.852
1.539,1.519,0.208,-91.675,-74.707,-40.527
1.387,1.343,0.156,-77.393,-91.675,-20.752
1.267,1.174,0.176,-63.904,-101.013,-0.305
1.125,0.985,0.137,-45.288,-97.046,20.691
0.976,0.833,0.012,-27.405,-80.872,43.579
0.861,0.720,-0.151,-15.747,-61.035,66.833
0.784,0.658,-0.246,-14.160,-47.241,87.891
0.717,0.578,-0.217,-12.939,-41.809,103.577
0.618,0.454,-0.183,-4.700,-35.217,114.441
0.521,0.319,-0.231,11.475,-25.085,125.122
0.427,0.216,-0.301,25.146,-15.991,137.573
0.352,0.170,-0.363,33.081,-11.047,150.696
0.285,0.155,-0.385,40.955,-8.606,161.011
0.215,0.101,-0.379,52.124,-8.728,164.124
0.187,0.022,-0.404,66.162,-8.240,162.170
0.200,-0.053,-0.459,83.923,-7.751,158.813
0.202,-0.176,-0.521,102.722,-7.690,154.541
0.180,-0.263,-0.542,119.263,-7.568,152.100
0.163,-0.354,-0.580,135.254,-7.202,150.818
0.106,-0.442,-0.520,148.926,-9.155,145.752
0.027,-0.512,-0.346,157.898,-14.709,138.245
-0.022,-0.619,-0.176,164.124,-16.235,129.089
-0.069,-0.746,-0.015,168.640,-14.587,121.216
-0.154,-0.845,0.136,171.997,-11.169,117.004
-0.253,-0.927,0.271,169.312,-4.944,116.150
-0.318,-0.969,0.340,162.781,4.211,118.347
-0.401,-0.980,0.399,154.419,14.648,120.667
-0.486,-0.982,0.453,142.517,21.790,118.652
-0.524,-0.945,0.534,123.718,27.100,111.694
-0.545,-0.911,0.668,103.760,29.663,99.915
-0.561,-0.904,0.761,90.698,33.447,83.679
-0.563,-0.891,0.810,80.750,40.161,66.772
-0.549,-0.873,0.862,70.496,45.166,49.622
-0.515,-0.830,0.940,60.791,45.410,31.433
-0.440,-0.769,1.019,53.345,40.955,12.451
-0.365,-0.742,1.086,47.424,34.058,-6.653
-0.307,-0.703,1.190,39.063,27.161,-24.048
-0.246,-0.660,1.280,29.663,26.184,-38.879
-0.148,-0.612,1.313,22.217,33.813,-51.208
-0.073,-0.554,1.411,14.893,43.457,-59.021
-0.070,-0.515,1.534,8.667,54.138,-63.660
0.000,-0.392,1.491,4.883,67.627,-65.125
-0.035,-0.344,1.621,2.014,71.350,-70.313
-0.077,-0.445,1.771,-1.160,81.543,-82.642
-0.008,-0.433,1.606,-5.249,110.229,-85.449
0.052,-0.335,1.447,-13.000,123.596,-82.886
0.144,-0.237,1.484,-26.367,114.563,-84.839
0.099,-0.201,1.510,-32.898,106.506,-91.553
0.208,-0.058,1.349,-42.542,104.553,-94.666
0.214,0.177,1.274,-46.997,93.079,-98.511
0.303,0.114,1.029,-48.584,82.764,-116.333
0.421,0.092,0.943,-55.542,57.556,-120.300
0.507,0.260,1.034,-61.829,24.963,-106.628
0.563,0.334,1.107,-57.373,2.991,-96.191
0.566,0.306,1.219,-53.345,-10.620,-89.844
0.566,0.300,1.338,-51.453,-18.005,-77.820
0.539,0.340,1.450,-53.955,-15.503,-64.270
0.505,0.399,1.478,-60.242,-1.282,-54.199
0.490,0.434,1.373,-64.026,17.456,-48.889
0.479,0.435,1.227,-64.941,32.043,-46.936
0.494,0.462,1.135,-62.683,37.842,-43.884
0.508,0.487,1.076,-54.382,37.231,-40.039
0.529,0.505,1.047,-41.748,34.668,-36.865
0.531,0.523,1.049,-33.203,29.541,-33.508
0.524,0.511,1.004,-26.062,26.001,-32.166
0.506,0.468,0.960,-21.057,19.958,-30.212
0.485,0.443,0.974,-18.982,10.559,-25.940
0.424,0.400,0.968,-16.357,3.235,-21.973
0.368,0.351,0.975,-16.663,-2.075,-17.883
0.290,0.352,1.030,-20.813,-1.160,-13.977
0.355,0.321,0.794,-16.846,12.268,-13.733
0.351,0.260,0.583,-8.179,5.981,-11.169
0.375,0.357,0.624,-7.446,-23.926,-4.822
0.286,0.451,1.094,-8.484,-52.917,-3.479
0.249,0.285,1.201,3.845,-24.841,-14.343
0.289,0.199,0.923,19.958,18.555,-15.808
0.315,0.169,0.795,21.851,26.123,-6.958
0.344,0.227,0.850,13.245,12.512,4.761
0.355,0.228,0.903,9.338,3.845,13.794
0.331,0.208,0.915,10.498,2.380,19.592
0.286,0.181,0.893,10.437,0.305,23.560
0.238,0.158,0.879,7.385,-6.653,24.658
0.199,0.138,0.887,5.066,-14.404,22.766
0.161,0.116,0.922,4.883,-18.127,19.287
0.137,0.099,0.949,5.310,-17.761,15.747
0.135,0.101,0.956,4.639,-15.686,12.695
0.137,0.118,0.961,2.563,-14.648,9.033
0.144,0.119,0.961,0.793,-15.442,4.944
0.166,0.118,0.958,-1.465,-16.113,1.587
0.177,0.127,0.969,-4.333,-16.785,-0.305
0.183,0.121,0.971,-6.592,-15.869,-1.343
0.196,0.121,0.959,-9.766,-13.489,-1.404
0.201,0.123,0.953,-11.963,-10.925,-0.183
0.188,0.121,0.954,-12.695,-8.972,1.648
0.188,0.122,0.945,-13.428,-6.897,3.296
0.185,0.118,0.928,-12.817,-5.249,4.578
0.168,0.110,0.923,-10.681,-4.150,5.310
0.151,0.106,0.907,-8.118,-3.235,5.737
0.146,0.109,0.886,-5.554,-3.296,5.920
0.133,0.104,0.906,-3.662,-4.883,5.493
0.111,0.105,0.936,-3.052,-6.409,4.150
0.105,0.109,0.965,-4.456,-7.324,2.441

-0.304,-1.034,1.704,-57.800,59.448,-40.588
-0.407,-1.116,1.900,-66.711,70.801,-45.959
-0.400,-1.124,2.029,-87.524,77.759,-56.458
-0.244,-1.082,2.070,-120.300,81.177,-73.669
0.015,-0.969,1.968,-149.048,83.191,-90.393
0.320,-0.550,1.712,-174.255,80.566,-97.534
0.539,0.307,1.687,-201.050,62.744,-109.863
0.812,0.414,1.604,-204.407,34.729,-151.978
0.916,0.569,1.620,-201.233,5.554,-180.237
1.009,0.814,1.701,-197.998,-14.526,-179.626
1.117,1.161,1.776,-201.294,-31.799,-162.354
1.212,1.404,1.638,-204.163,-35.645,-145.142
1.322,1.646,1.416,-211.426,-36.438,-130.676
1.444,1.924,1.153,-215.393,-39.673,-118.103
1.587,2.275,0.810,-216.919,-49.438,-105.835
1.755,2.501,0.427,-200.745,-65.918,-100.769
1.899,2.462,0.164,-181.458,-94.849,-101.013
2.005,2.259,0.022,-154.968,-124.390,-93.018
2.043,2.052,-0.071,-123.230,-142.761,-70.801
1.949,1.844,-0.199,-88.379,-144.836,-40.222
1.800,1.620,-0.338,-59.326,-132.629,-8.911
1.576,1.279,-0.512,-35.889,-115.479,18.066
1.322,0.965,-0.598,-21.973,-97.473,48.157
1.059,0.799,-0.650,-10.010,-79.895,82.703
0.861,0.649,-0.707,0.793,-63.904,112.549
0.667,0.508,-0.738,13.245,-53.650,134.460
0.544,0.381,-0.781,27.771,-43.091,153.198
0.423,0.264,-0.821,41.077,-29.602,168.457
0.321,0.109,-0.823,53.711,-15.442,182.434
0.205,-0.061,-0.793,71.838,0.244,196.960
0.069,-0.221,-0.762,92.529,16.785,210.937
-0.064,-0.358,-0.774,115.112,32.959,220.215
-0.147,-0.433,-0.713,134.338,45.593,223.328
-0.188,-0.505,-0.597,148.193,51.270,217.590
-0.166,-0.589,-0.467,155.640,50.964,205.261
-0.140,-0.677,-0.375,163.513,48.218,191.345
-0.131,-0.757,-0.259,169.739,43.579,178.101
-0.117,-0.812,-0.208,172.302,38.818,166.809
-0.097,-0.798,-0.093,169.067,32.593,156.006
-0.098,-0.832,0.063,166.077,21.851,142.639
-0.156,-0.888,0.215,161.438,13.245,128.906
-0.222,-0.904,0.372,150.818,8.240,116.455
-0.257,-0.854,0.465,138.855,9.155,102.417
-0.263,-0.842,0.632,128.113,10.010,83.740
-0.290,-0.941,0.852,120.483,9.094,62.500
-0.326,-0.994,1.041,107.849,12.207,45.776
-0.315,-0.972,1.130,93.079,22.461,35.461
-0.271,-0.939,1.139,80.505,33.875,26.489
-0.266,-0.840,1.143,69.458,39.795,16.541
-0.238,-0.753,1.103,61.096,39.246,5.615
-0.183,-0.702,1.094,56.213,32.654,-6.958
-0.151,-0.634,1.166,51.575,21.545,-19.653
-0.082,-0.556,1.246,47.791,12.634,-29.236
0.015,-0.462,1.431,40.466,8.240,-34.973
0.062,-0.430,1.575,27.466,15.564,-39.246
0.077,-0.407,1.636,13.672,41.382,-40.466
0.047,-0.344,1.645,0.427,74.890,-38.879
0.002,-0.307,1.573,-10.376,105.469,-39.612
0.019,-0.126,1.420,-14.282,125.916,-42.603
0.039,0.027,1.146,-6.287,124.939,-58.533
0.037,-0.146,1.293,2.380,89.966,-88.623
0.079,-0.148,1.557,9.338,66.956,-99.976
0.147,-0.072,1.568,27.344,74.707,-99.304
0.214,0.011,1.460,39.063,82.214,-101.929
0.357,0.052,1.300,29.236,71.716,-111.572
0.418,0.183,1.340,7.324,43.640,-120.911
0.443,0.172,1.346,-14.954,25.513,-133.179
0.464,0.138,1.267,-37.354,13.733,-137.695
0.467,0.207,1.178,-58.472,-2.075,-129.211
0.490,0.302,1.125,-73.975,-19.775,-116.943
0.496,0.365,1.112,-77.820,-35.034,-106.323
0.465,0.448,1.128,-72.937,-45.471,-95.764
0.454,0.511,1.111,-64.087,-51.147,-86.487
0.455,0.552,1.095,-56.824,-53.650,-79.895
0.474,0.577,1.093,-49.683,-53.772,-73.669
0.503,0.597,1.129,-44.434,-50.232,-66.895
0.521,0.607,1.153,-41.748,-43.884,-58.411
0.521,0.592,1.130,-39.673,-34.607,-49.377
0.503,0.551,1.098,-36.072,-24.353,-40.405
0.476,0.514,1.068,-32.532,-15.686,-30.579
0.423,0.475,1.036,-27.710,-8.972,-20.630
0.369,0.431,1.001,-22.522,-4.211,-12.085
0.331,0.397,1.057,-19.470,-2.197,-4.883
0.299,0.370,1.114,-16.724,2.930,1.221
0.272,0.349,1.147,-14.343,13.672,7.263
0.288,0.339,1.068,-10.986,30.945,12.756
0.281,0.329,1.005,-7.141,43.518,17.578
0.267,0.317,0.929,-4.517,49.072,20.508
0.253,0.283,0.832,1.709,53.162,22.095
0.247,0.262,0.829,7.751,52.063,23.804
0.222,0.263,0.908,10.071,44.983,24.597
0.207,0.219,0.939,11.963,39.429,21.973
0.200,0.177,0.911,14.832,35.217,19.714
0.194,0.176,0.884,16.296,28.198,19.226
0.197,0.198,0.874,13.000,18.250,16.846
0.225,0.206,0.884,4.944,6.714,12.634
0.255,0.189,0.900,-3.479,-3.967,7.690
0.267,0.179,0.918,-9.399,-12.512,6.104
0.266,0.175,0.929,-12.146,-17.822,7.446
0.263,0.172,0.944,-14.526,-20.630,9.644
0.249,0.169,0.927,-15.991,-20.142,12.024
0.234,0.167,0.880,-14.893,-16.418,14.282
0.220,0.169,0.847,-12.207,-12.329,15.320
0.198,0.165,0.862,-11.108,-11.719,15.686
0.188,0.166,0.894,-10.742,-14.221,15.259
0.184,0.157,0.927,-10.254,-16.663,14.221
0.169,0.145,0.943,-9.033,-17.334,12.939
0.161,0.141,0.950,-9.155,-17.090,11.841
0.167,0.134,0.983,-10.925,-17.090,11.230
0.173,0.133,1.018,-13.550,-16.235,11.597
0.186,0.145,1.037,-16.357,-13.550,13.611
0.192,0.165,1.027,-18.250,-8.850,16.113
0.187,0.168,0.989,-18.372,-2.686,17.639
0.156,0.149,0.914,-15.991,4.028,18.433
0.124,0.152,0.831,-11.658,9.888,19.287
0.110,0.174,0.802,-8.057,12.329,19.653
0.099,0.194,0.845,-3.662,11.108,17.273
0.113,0.197,0.919,-0.427,7.446,12.817
0.129,0.194,0.953,2.380,3.235,8.301

-0.459,-0.895,1.755,-120.178,97.900,-29.541
-0.418,-0.912,1.903,-128.906,103.760,-49.194
-0.291,-0.838,1.937,-146.179,110.107,-69.763
-0.138,-0.751,1.908,-160.583,114.075,-90.149
0.022,-0.535,1.857,-168.762,113.464,-103.882
0.199,-0.152,1.788,-178.711,106.873,-111.694
0.375,0.306,1.722,-186.890,94.666,-122.986
0.637,0.801,1.688,-191.284,73.486,-139.465
0.945,1.312,1.668,-188.965,42.053,-159.180
1.312,1.772,1.495,-182.129,7.080,-177.795
1.565,1.902,1.496,-180.481,-33.447,-194.641
1.819,2.019,1.451,-170.288,-64.880,-194.336
2.079,2.133,1.261,-157.776,-76.599,-179.138
2.287,2.207,0.946,-151.123,-83.496,-156.067
2.393,2.247,0.500,-141.968,-88.013,-126.038
2.409,2.188,0.090,-126.953,-98.755,-92.407
2.318,2.037,-0.126,-103.333,-119.019,-59.998
2.190,1.815,-0.174,-80.139,-141.113,-31.372
2.021,1.544,-0.170,-58.044,-156.433,-3.296
1.782,1.281,-0.201,-37.170,-157.166,27.344
1.530,1.093,-0.330,-19.592,-144.592,60.059
1.283,0.960,-0.469,-12.634,-129.517,88.623
1.048,0.830,-0.642,-11.536,-114.563,110.962
0.922,0.764,-0.753,-4.395,-100.037,132.324
0.781,0.708,-0.754,6.165,-92.041,150.940
0.637,0.616,-0.734,21.729,-82.825,163.940
0.506,0.450,-0.677,38.086,-67.139,173.523
0.393,0.302,-0.765,54.199,-44.495,186.340
0.292,0.199,-0.867,56.396,-27.710,199.829
0.214,0.208,-0.729,51.453,-27.283,214.233
0.150,0.111,-0.733,69.336,-20.142,218.994
0.113,0.034,-0.849,87.891,-12.024,220.520
0.099,-0.031,-0.939,107.788,-11.536,219.910
0.048,-0.137,-0.922,132.385,-15.991,215.698
0.022,-0.261,-0.815,153.442,-21.545,209.900
-0.050,-0.373,-0.755,172.363,-22.583,201.660
-0.105,-0.457,-0.671,185.669,-20.996,190.002
-0.089,-0.587,-0.499,192.871,-19.470,175.049
-0.095,-0.746,-0.295,196.899,-15.747,161.377
-0.150,-0.814,-0.068,196.899,-6.897,152.344
-0.168,-0.973,0.146,189.575,7.996,138.306
-0.155,-1.036,0.243,178.162,31.616,131.287
-0.135,-0.971,0.202,167.419,56.458,134.094
-0.144,-0.944,0.229,157.104,64.270,127.319
-0.172,-1.001,0.337,146.057,57.373,113.953
-0.178,-1.053,0.502,132.141,52.979,100.525
-0.221,-1.081,0.774,119.080,46.936,88.806
-0.295,-1.139,0.982,116.516,42.603,74.158
-0.312,-1.146,1.109,114.197,41.931,60.303
-0.321,-1.104,1.197,108.948,41.138,47.852
-0.289,-1.048,1.260,91.675,40.710,35.095
-0.164,-0.946,1.289,65.552,45.959,23.621
-0.035,-0.820,1.308,40.466,56.946,13.184
0.019,-0.701,1.325,26.245,68.420,4.578
0.030,-0.593,1.308,20.813,75.562,-2.441
0.038,-0.514,1.274,20.874,77.820,-10.559
0.024,-0.499,1.330,20.386,73.425,-21.362
-0.032,-0.491,1.463,20.020,66.101,-32.104
-0.076,-0.465,1.562,17.456,64.270,-41.809
-0.078,-0.425,1.614,10.681,67.261,-53.101
-0.031,-0.384,1.666,-0.061,69.824,-66.040
0.004,-0.362,1.729,-10.193,71.533,-79.529
0.001,-0.354,1.742,-20.081,75.928,-90.271
0.047,-0.178,1.742,-29.663,82.825,-94.116
0.080,-0.047,1.574,-34.973,88.623,-104.614
0.090,-0.203,1.624,-40.710,78.064,-124.084
0.165,-0.109,1.785,-52.795,77.942,-121.521
0.274,0.073,1.654,-52.673,104.919,-109.253
0.401,0.230,1.372,-50.354,126.770,-103.333
0.497,0.389,1.204,-54.504,119.019,-106.384
0.546,0.464,1.149,-63.049,96.191,-117.737
0.591,0.533,1.054,-71.777,77.087,-131.348
0.656,0.482,0.888,-82.275,49.316,-145.447
0.696,0.405,0.789,-94.971,5.066,-148.865
0.682,0.470,0.859,-105.713,-43.457,-133.240
0.668,0.562,0.955,-106.628,-74.829,-111.084
0.666,0.588,1.047,-98.877,-83.069,-91.125
0.633,0.572,1.078,-85.815,-74.036,-71.777
0.601,0.579,1.047,-73.547,-55.542,-50.781
0.585,0.591,1.001,-65.186,-38.208,-31.250
0.561,0.593,0.962,-58.411,-27.161,-15.747
0.525,0.574,0.920,-52.612,-21.973,-4.578
0.470,0.538,0.894,-47.363,-21.484,2.014
0.401,0.494,0.897,-43.823,-23.437,6.165
0.334,0.462,0.906,-39.795,-24.658,8.301
0.270,0.436,0.869,-32.532,-22.278,8.301
0.228,0.414,0.817,-24.048,-17.029,6.958
0.211,0.391,0.794,-14.709,-11.658,5.066
0.214,0.363,0.829,-7.874,-7.019,3.540
0.227,0.355,0.910,-3.540,-3.296,3.784
0.258,0.371,1.015,-1.892,2.197,6.592
0.291,0.391,1.064,1.404,13.245,10.559
0.302,0.377,1.030,6.165,26.489,12.573
0.296,0.343,1.003,8.911,33.997,13.794
0.277,0.304,0.990,9.094,36.865,15.808
0.258,0.281,0.959,8.911,38.757,18.982
0.238,0.265,0.929,11.292,39.551,21.362
0.214,0.245,0.900,16.296,38.879,21.545
0.177,0.210,0.853,20.996,36.560,19.409
0.154,0.196,0.812,22.278,30.212,15.808
0.152,0.188,0.808,18.921,18.738,10.681
0.159,0.183,0.832,13.855,4.211,4.639
0.179,0.182,0.848,7.629,-9.216,-0.732
0.208,0.173,0.872,0.610,-21.179,-4.211
0.230,0.175,0.934,-6.592,-30.273,-6.165
0.252,0.176,0.973,-11.719,-33.936,-5.859
0.269,0.171,0.982,-14.771,-31.494,-3.418
0.267,0.183,0.957,-16.479,-26.123,0.610
0.258,0.204,0.903,-16.296,-20.203,5.127
0.249,0.219,0.861,-14.832,-15.991,8.118
0.239,0.229,0.873,-12.878,-15.503,9.705
0.219,0.240,0.910,-11.475,-16.724,9.827
0.212,0.240,0.902,-8.789,-15.747,7.935
0.214,0.230,0.898,-6.165,-13.611,5.371
0.209,0.226,0.918,-4.517,-12.329,3.540
0.212,0.231,0.943,-4.456,-10.986,2.747
0.212,0.229,0.949,-3.235,-7.996,2.869
0.196,0.218,0.950,-0.244,-3.906,3.662
0.185,0.205,0.954,1.465,-0.305,4.944

-0.437,-0.876,2.135,-41.687,77.148,-52.490
-0.383,-0.894,2.238,-63.293,92.163,-72.083
-0.289,-0.769,2.243,-91.431,104.736,-86.609
-0.194,-0.621,2.258,-120.239,110.901,-99.854
-0.089,-0.421,2.308,-146.240,112.183,-113.342
0.083,-0.139,2.380,-176.575,110.840,-125.671
0.362,0.213,2.403,-206.360,107.910,-139.954
0.774,0.603,2.332,-232.849,101.013,-155.640
1.197,1.082,2.174,-247.437,85.632,-164.673
1.568,1.498,1.863,-250.671,62.927,-169.739
1.959,1.804,1.421,-247.925,30.579,-171.021
2.345,2.018,1.056,-235.718,-10.681,-162.903
2.660,2.023,0.731,-211.060,-50.354,-143.127
2.759,1.978,0.432,-179.687,-83.374,-107.361
2.685,1.877,0.170,-142.578,-107.788,-59.692
2.490,1.793,-0.145,-111.023,-122.009,-8.484
2.228,1.642,-0.366,-82.397,-133.423,33.875
1.942,1.417,-0.490,-58.350,-143.005,66.162
1.699,1.205,-0.530,-49.011,-148.987,95.337
1.449,1.029,-0.648,-48.767,-145.874,123.718
1.168,0.944,-0.738,-48.279,-138.000,150.818
0.987,0.847,-0.808,-47.363,-127.991,171.509
0.854,0.753,-0.870,-38.269,-114.624,185.852
0.726,0.600,-0.868,-23.132,-103.699,196.716
0.614,0.439,-0.837,-6.592,-92.163,208.435
0.487,0.315,-0.890,15.625,-74.158,222.595
0.355,0.165,-0.942,37.720,-57.129,236.389
0.276,0.020,-0.979,55.847,-42.236,248.779
0.214,-0.005,-1.026,76.355,-25.574,263.245
0.167,-0.063,-1.144,99.670,-7.812,271.484
0.094,-0.203,-1.232,128.235,4.028,269.836
0.004,-0.336,-1.209,151.611,4.700,263.611
-0.053,-0.496,-0.931,161.743,-3.479,252.197
-0.101,-0.662,-0.646,170.837,-5.615,234.680
-0.114,-0.843,-0.414,173.584,0.183,214.050
-0.148,-1.003,-0.150,170.166,6.348,194.092
-0.203,-1.092,0.102,166.565,14.526,177.429
-0.269,-1.267,0.402,161.194,25.635,160.828
-0.294,-1.276,0.522,156.494,45.837,153.015
-0.326,-1.214,0.509,153.870,61.646,147.644
-0.395,-1.166,0.511,147.949,61.401,135.498
-0.442,-1.125,0.567,139.038,54.382,119.446
-0.414,-1.060,0.615,131.714,52.856,104.736
-0.352,-0.967,0.654,131.531,57.800,92.773
-0.280,-0.947,0.734,132.874,57.068,79.041
-0.238,-0.958,0.876,125.427,50.842,65.430
-0.250,-0.972,1.075,111.511,46.509,55.725
-0.253,-0.946,1.222,92.529,51.636,49.500
-0.253,-0.829,1.348,71.106,65.125,46.387
-0.251,-0.716,1.393,52.429,83.923,41.626
-0.268,-0.573,1.360,35.767,105.469,32.349
-0.250,-0.436,1.273,21.606,122.498,16.602
-0.161,-0.313,1.243,7.263,125.610,-5.798
-0.042,-0.222,1.288,-4.456,117.554,-33.691
0.098,-0.162,1.411,-12.146,106.812,-61.401
0.203,-0.151,1.521,-14.709,96.802,-84.412
0.258,-0.168,1.616,-14.771,88.379,-98.816
0.269,-0.157,1.727,-15.686,80.872,-103.943
0.257,-0.118,1.798,-19.897,74.585,-104.980
0.240,-0.100,1.778,-24.780,71.838,-107.117
0.226,-0.064,1.716,-29.968,71.411,-110.229
0.251,-0.009,1.625,-36.804,70.251,-113.770
0.288,0.060,1.637,-43.030,65.552,-115.295
0.358,0.332,1.368,-45.105,64.331,-116.577
0.315,0.016,1.362,-43.579,42.542,-136.597
0.369,0.078,1.542,-48.096,28.625,-127.686
0.431,0.201,1.372,-39.429,57.068,-100.891
0.474,0.358,1.178,-28.015,82.703,-83.862
0.487,0.532,0.972,-27.588,86.853,-78.247
0.494,0.506,0.870,-42.969,70.313,-89.111
0.561,0.601,0.783,-58.228,44.189,-99.304
0.591,0.567,0.640,-60.608,12.207,-112.366
0.567,0.361,0.675,-71.594,-38.879,-124.512
0.549,0.397,0.901,-86.243,-88.379,-112.976
0.522,0.418,1.037,-85.938,-105.530,-92.346
0.481,0.400,1.048,-72.266,-93.750,-74.341
0.425,0.429,1.047,-57.739,-72.388,-55.542
0.361,0.426,1.057,-48.157,-50.842,-41.443
0.338,0.435,1.040,-43.579,-31.311,-30.762
0.307,0.452,1.026,-41.443,-17.883,-22.095
0.272,0.451,1.023,-40.100,-10.437,-17.822
0.247,0.438,1.011,-38.025,-5.554,-16.602
0.234,0.419,0.997,-34.912,-3.540,-16.602
0.227,0.404,0.990,-31.189,-3.418,-16.174
0.228,0.394,0.999,-27.161,-4.456,-15.686
0.231,0.372,0.977,-22.705,-5.432,-15.137
0.224,0.344,0.942,-18.188,-5.981,-13.855
0.211,0.328,0.924,-13.245,-5.432,-11.108
0.200,0.316,0.931,-7.263,-2.991,-7.019
0.195,0.301,0.956,-0.244,2.258,-3.540
0.192,0.279,0.978,6.226,9.033,-0.244
0.189,0.301,1.003,10.559,11.963,3.967
0.174,0.286,1.048,12.329,11.353,4.578
0.172,0.264,1.078,12.451,13.489,2.563
0.188,0.239,1.065,12.146,21.057,1.221
0.213,0.246,1.032,10.620,28.931,2.014
0.230,0.258,0.983,7.812,33.630,2.502
0.250,0.255,0.907,4.639,33.875,2.014
0.266,0.258,0.812,2.380,29.175,1.404
0.269,0.266,0.737,1.160,20.264,1.221
0.269,0.262,0.716,0.488,8.362,0.488
0.262,0.243,0.776,-0.732,-3.662,0.061
0.252,0.223,0.861,-1.648,-13.000,1.221
0.257,0.219,0.904,-3.357,-17.761,3.479
0.258,0.227,0.943,-4.211,-18.921,5.676
0.247,0.217,0.954,-3.113,-17.212,7.141
0.246,0.213,0.955,-3.601,-13.916,8.972
0.244,0.215,0.955,-5.554,-10.742,10.986
