aX,aY,aZ,gX,gY,gZ
0.164,0.123,0.987,-8.301,49.744,-106.567
0.290,0.317,1.046,-10.742,54.443,-110.229
0.433,0.457,1.098,-7.080,59.509,-119.507
0.606,0.611,1.159,-3.479,63.477,-125.305
0.746,0.712,1.221,-2.502,60.608,-129.639
0.798,0.832,1.253,-2.319,57.861,-127.563
0.807,0.924,1.202,-3.723,57.800,-124.512
0.839,1.055,1.127,-8.362,48.645,-121.155
0.836,1.176,1.057,-16.296,31.616,-117.126
0.783,1.259,0.982,-22.583,12.939,-110.962
0.728,1.343,0.914,-25.818,-3.723,-99.609
0.684,1.364,0.843,-25.635,-12.878,-91.064
0.679,1.387,0.771,-23.621,-21.118,-82.520
0.675,1.387,0.750,-22.461,-42.297,-70.923
0.634,1.383,0.809,-18.921,-60.486,-61.829
0.645,1.340,0.823,-12.512,-64.087,-54.443
0.643,1.294,0.849,-7.812,-65.735,-43.579
0.648,1.231,0.887,-5.432,-68.909,-30.945
0.643,1.149,0.943,-3.479,-68.298,-16.785
0.627,1.025,0.971,0.061,-59.998,-4.517
0.635,0.918,0.995,-0.244,-55.054,15.015
0.526,0.817,1.018,1.099,-48.950,23.437
0.492,0.670,1.075,-1.221,-40.527,31.311
0.482,0.560,1.038,-2.197,-26.917,46.997
0.429,0.459,1.031,-2.380,-18.494,64.758
0.406,0.379,1.022,-2.075,-13.855,83.923
0.372,0.311,1.013,-1.221,-11.414,97.534
0.280,0.198,1.025,-1.587,-14.282,101.807
0.176,0.078,1.043,-3.174,-18.738,99.426
0.071,-0.056,1.030,-4.272,-17.456,90.027
0.008,-0.054,1.030,-4.761,-18.982,76.233
-0.189,-0.210,1.077,-7.568,-26.917,39.001
-0.384,-0.396,1.118,-14.160,-32.898,1.953
-0.460,-0.527,1.182,-19.104,-27.039,-4.822
-0.609,-0.602,1.222,-22.583,-17.700,0.916
-0.656,-0.601,1.211,-18.982,5.188,17.883
-0.660,-0.602,1.153,-16.357,25.452,30.518
-0.723,-0.614,1.103,-16.968,35.156,35.950
-0.680,-0.584,1.059,-15.442,37.903,36.316
-0.661,-0.579,1.047,-13.306,37.842,33.875
-0.645,-0.562,1.028,-8.362,42.114,34.485
-0.631,-0.537,1.005,-5.249,43.701,33.997
-0.560,-0.487,1.015,-2.502,38.452,31.372
-0.468,-0.428,1.053,2.563,33.813,30.396
-0.366,-0.347,1.083,13.000,36.316,36.072
-0.272,-0.285,1.087,25.574,39.185,45.654
-0.296,-0.244,1.189,39.368,44.128,55.054
-0.189,-0.240,1.111,56.580,63.599,61.157
-0.092,-0.200,1.082,49.316,38.818,66.833
-0.078,-0.154,1.090,31.311,-5.554,73.486
-0.280,-0.296,1.091,10.437,-47.485,90.637
-0.289,-0.032,1.194,-13.550,-78.674,137.146
-0.222,0.024,1.239,-17.517,-67.810,122.681
-0.274,0.054,1.225,-13.550,-35.583,64.575
-0.258,0.035,1.155,-12.695,-11.108,12.024
-0.245,0.028,1.079,-13.428,5.859,-17.883
-0.174,0.085,1.009,-12.573,16.785,-25.635
-0.152,0.126,0.998,-12.573,11.780,-31.982
-0.102,0.169,0.942,-10.315,2.441,-36.926
-0.111,0.202,1.006,-8.667,-12.207,-39.001
-0.077,0.214,1.015,0.793,-6.470,-33.936
-0.098,0.212,1.049,8.240,7.812,-30.151
-0.085,0.215,1.088,13.733,25.635,-25.146
-0.090,0.179,1.030,19.714,48.889,-20.508
-0.026,0.162,0.964,18.188,51.514,-15.686
-0.051,0.175,1.021,6.592,20.447,-7.080
-0.077,0.169,1.063,3.174,6.897,-2.502
-0.074,0.160,1.062,1.587,3.052,0.000
-0.070,0.131,1.054,0.854,0.183,1.343
-0.071,0.138,1.082,1.282,-3.113,7.324
-0.078,0.122,1.123,0.488,-8.545,10.071
-0.053,0.113,1.137,-0.610,-11.047,11.475
-0.065,0.098,1.137,-0.977,-10.376,12.939
-0.101,0.089,1.149,-1.953,-10.315,13.306
-0.087,0.066,1.105,-2.502,-9.338,12.329
-0.085,0.072,1.122,-5.676,-13.855,10.986
-0.098,0.077,1.106,-4.639,-6.897,11.536

-0.745,-0.898,1.213,-37.781,69.519,25.391
-0.842,-0.963,1.217,-41.260,59.387,14.038
-0.916,-1.019,1.218,-44.434,44.800,-5.676
-0.936,-1.044,1.198,-44.922,35.767,-26.855
-0.860,-1.045,1.197,-40.894,32.166,-41.992
-0.750,-0.984,1.149,-34.302,30.884,-49.866
-0.625,-0.907,1.124,-31.738,28.320,-60.303
-0.463,-0.855,1.064,-32.227,27.832,-77.087
-0.364,-0.777,0.997,-33.447,23.254,-92.590
-0.294,-0.690,0.982,-37.598,13.000,-93.079
-0.147,-0.469,0.979,-38.452,6.531,-81.787
0.112,-0.151,0.970,-33.508,8.911,-84.229
0.357,0.111,0.983,-22.766,15.442,-100.830
0.573,0.366,0.998,-10.437,19.287,-115.906
0.731,0.581,1.033,2.136,17.700,-126.465
0.818,0.745,1.110,12.390,9.521,-133.240
0.937,0.893,1.163,17.639,-1.465,-139.771
1.031,0.985,1.213,18.372,-15.076,-142.090
1.058,1.091,1.226,19.104,-27.832,-133.179
1.019,1.208,1.236,15.442,-37.292,-119.324
1.037,1.316,1.080,8.850,-34.729,-107.056
1.024,1.383,0.917,0.061,-37.781,-91.919
0.949,1.464,0.846,-7.263,-49.561,-75.623
0.896,1.459,0.760,-13.855,-61.829,-68.115
0.862,1.456,0.675,-17.639,-71.533,-53.955
0.798,1.418,0.632,-21.484,-77.942,-37.109
0.724,1.354,0.589,-24.231,-79.773,-20.386
0.657,1.297,0.549,-26.245,-79.041,-5.554
0.664,1.178,0.510,-27.588,-81.787,4.578
0.535,1.129,0.564,-28.320,-89.844,19.897
0.503,0.993,0.650,-30.518,-90.637,17.151
0.512,0.881,0.663,-29.663,-77.454,24.353
0.505,0.774,0.734,-25.696,-61.584,41.870
0.442,0.664,0.780,-20.386,-41.504,54.016
0.379,0.575,0.872,-12.451,-20.325,63.904
0.431,0.562,0.923,-5.249,2.747,76.172
0.413,0.492,0.906,-1.221,27.039,84.656
0.427,0.418,0.857,-2.136,37.231,81.238
0.494,0.369,0.867,-7.874,20.264,81.360
0.488,0.308,0.911,-8.545,8.362,86.060
0.459,0.225,0.956,-4.944,6.165,90.149
0.344,0.117,1.008,0.244,2.930,88.806
0.314,-0.004,1.052,6.775,2.991,83.923
0.134,-0.152,1.145,10.681,-2.747,73.303
-0.021,-0.288,1.242,10.071,-5.066,54.810
-0.207,-0.429,1.277,10.132,0.916,39.368
-0.284,-0.504,1.286,5.188,4.272,31.982
-0.480,-0.562,1.274,-2.808,0.793,25.330
-0.577,-0.611,1.212,-10.376,0.610,25.391
-0.662,-0.615,1.121,-12.024,8.423,34.058
-0.779,-0.675,1.082,-2.686,16.541,43.640
-0.809,-0.623,1.045,0.122,13.306,59.814
-0.959,-0.619,1.026,8.728,10.681,54.749
-1.217,-0.802,1.083,15.259,7.690,36.011
-1.255,-0.776,1.100,14.954,6.714,33.936
-1.295,-0.799,1.127,19.348,9.583,23.010
-1.307,-0.821,1.150,19.470,8.545,11.658
-1.189,-0.720,1.169,18.982,5.554,8.545
-1.076,-0.690,1.192,20.874,4.150,1.343
-0.980,-0.656,1.221,18.921,-3.784,-9.644
-0.881,-0.630,1.234,15.198,-11.292,-20.813
-0.808,-0.604,1.235,12.024,-14.343,-29.419
-0.750,-0.580,1.215,8.057,-15.442,-37.048
-0.684,-0.546,1.180,4.395,-13.672,-45.166
-0.590,-0.509,1.137,-0.183,-11.963,-54.626
-0.485,-0.469,1.094,-4.211,-8.362,-63.660
-0.385,-0.448,1.058,-6.348,-3.784,-70.923
-0.305,-0.400,1.029,-5.859,0.916,-75.623
-0.239,-0.346,1.027,-4.578,4.517,-80.139
-0.172,-0.289,1.028,-1.709,7.507,-84.534
-0.133,-0.210,1.039,-0.488,9.399,-86.304
-0.091,-0.125,1.041,0.061,12.085,-85.999
-0.035,-0.043,1.042,0.732,15.625,-84.839
0.035,0.017,1.008,2.075,18.005,-81.482
0.055,0.058,1.003,-0.610,10.559,-78.247
0.043,0.084,1.002,0.549,7.874,-73.364
0.003,0.121,1.016,1.892,8.789,-67.749
-0.006,0.177,1.011,2.258,12.024,-64.392
0.010,0.261,1.012,0.305,14.893,-64.575
0.073,0.346,0.999,-2.625,17.212,-66.956
0.183,0.440,0.960,-5.005,18.799,-68.115
0.305,0.527,0.957,-5.554,16.846,-67.139
0.405,0.600,0.967,-4.089,13.489,-62.744
0.470,0.640,0.975,-4.150,8.362,-56.580
0.503,0.670,0.985,-3.784,3.906,-48.218
0.502,0.682,1.001,-2.930,-0.916,-38.452
0.467,0.680,1.005,-3.418,-4.517,-28.381
0.404,0.659,1.002,-4.761,-6.775,-18.311
0.344,0.624,0.980,-6.531,-6.714,-9.399
0.280,0.581,0.961,-8.423,-6.226,-2.197
0.222,0.537,0.938,-9.338,-5.005,4.456
0.162,0.488,0.924,-8.179,-3.479,10.315
0.108,0.439,0.903,-6.775,-3.296,14.832
0.058,0.395,0.885,-5.798,-4.700,17.883
0.009,0.350,0.882,-4.578,-7.935,19.592
-0.038,0.302,0.877,-3.723,-10.681,20.508
-0.084,0.256,0.884,-2.930,-13.062,20.752
-0.120,0.217,0.910,-2.014,-14.526,20.447
-0.145,0.178,0.938,-1.221,-14.282,19.470
-0.159,0.150,0.960,-0.061,-11.597,18.005
-0.172,0.128,0.980,0.732,-8.728,16.724
-0.176,0.103,0.999,1.099,-6.470,14.587
-0.168,0.076,1.022,1.038,-4.822,11.780
-0.162,0.060,1.055,1.709,-3.052,9.583
-0.159,0.047,1.072,1.526,-1.160,6.836
-0.149,0.035,1.085,0.427,0.610,4.272
-0.137,0.041,1.084,-0.122,4.028,3.479
-0.121,0.049,1.084,-1.099,5.981,2.319
-0.109,0.061,1.053,-2.136,7.996,1.099
-0.124,0.084,1.035,-2.014,7.568,-0.305
-0.110,0.087,1.035,-3.357,3.418,-5.127
-0.104,0.088,1.042,-2.075,2.686,-6.897
-0.106,0.098,1.040,-1.099,4.456,-6.165
-0.112,0.106,1.033,-0.916,6.653,-5.005
-0.117,0.120,1.015,-0.610,7.324,-5.188
-0.134,0.118,1.000,1.404,6.287,-8.118
-0.136,0.133,1.001,2.686,4.333,-11.414
-0.148,0.130,1.001,2.686,2.441,-14.832
-0.178,0.118,0.999,3.601,1.160,-16.357

-1.268,-0.371,1.152,2.441,3.357,-42.419
-1.365,-0.411,1.161,0.305,2.808,-62.195
-1.347,-0.442,1.200,-2.686,8.545,-80.078
-1.185,-0.432,1.178,-2.441,19.592,-92.468
-1.007,-0.428,1.143,-4.517,31.921,-104.370
-0.817,-0.415,1.101,-6.714,45.227,-107.910
-0.638,-0.385,1.052,-7.996,57.556,-103.943
-0.496,-0.336,0.991,-9.155,69.580,-93.445
-0.331,-0.267,0.934,-6.409,79.834,-79.041
-0.167,-0.195,0.862,-2.930,87.524,-61.218
0.035,-0.112,0.821,-0.854,89.783,-42.847
0.267,-0.001,0.828,-0.854,85.938,-27.161
0.567,0.169,0.845,6.165,80.750,-12.756
0.822,0.308,0.931,18.005,71.777,-7.202
1.198,0.558,1.032,18.250,55.725,-1.587
1.487,0.783,1.085,16.663,35.583,-11.597
1.658,0.964,1.137,12.512,14.709,-23.560
1.789,1.176,1.152,0.549,-0.305,-25.330
1.718,1.216,1.104,-9.888,-10.681,-29.724
1.565,1.127,0.999,-11.780,-15.198,-26.611
1.470,1.128,0.862,-15.991,-18.188,-11.780
1.376,1.108,0.752,-22.156,-24.597,-1.892
1.314,1.063,0.649,-25.818,-28.992,9.949
1.277,1.059,0.589,-26.855,-33.203,24.353
1.218,1.060,0.532,-25.818,-37.842,29.541
1.224,0.966,0.548,-26.550,-52.917,4.211
1.192,0.842,0.610,-29.907,-62.744,-23.193
1.057,0.726,0.618,-26.550,-54.626,-34.119
0.955,0.572,0.638,-19.836,-44.678,-46.936
0.870,0.407,0.730,-25.757,-37.476,-49.438
0.802,0.260,0.779,-27.405,-20.935,-18.677
0.697,0.165,0.789,-22.583,-6.348,15.808
0.587,0.135,0.825,-19.470,6.409,44.434
0.460,0.022,0.911,-10.132,18.677,62.805
0.290,-0.079,0.956,-4.395,24.780,78.796
0.080,-0.164,1.040,-2.136,23.376,99.182
-0.030,-0.175,1.178,4.456,21.362,109.009
-0.138,-0.283,1.170,13.550,26.123,116.150
-0.240,-0.308,1.151,13.550,24.597,121.521
-0.291,-0.309,1.072,15.747,16.357,135.376
-0.472,-0.289,1.079,13.977,-3.662,125.488
-0.698,-0.336,1.228,7.507,-26.123,99.060
-0.760,-0.438,1.148,1.038,-16.785,73.853
-0.858,-0.476,1.188,-0.427,-27.222,59.570
-1.053,-0.450,1.260,3.418,-41.626,52.063
-1.284,-0.473,1.235,6.348,-44.067,34.973
-1.550,-0.526,1.255,5.615,-36.255,18.005
-1.709,-0.369,1.166,10.559,-27.161,10.498
-1.748,-0.403,1.127,10.559,-20.447,3.357
-1.696,-0.360,1.129,5.981,-19.226,0.671
-1.591,-0.352,1.110,9.460,-13.855,-4.028
-1.467,-0.343,1.065,14.038,-11.963,-7.507
-1.391,-0.316,1.059,11.230,-23.865,-20.020
-1.294,-0.304,1.101,9.399,-39.001,-38.757
-1.164,-0.302,1.097,7.446,-46.875,-57.129
-1.022,-0.310,1.084,5.493,-49.622,-73.242
-0.896,-0.320,1.077,5.798,-47.546,-84.961
-0.795,-0.292,1.087,6.775,-41.199,-94.055
-0.623,-0.292,1.100,7.385,-30.640,-101.501
-0.482,-0.266,1.092,7.507,-18.311,-104.370
-0.374,-0.222,1.083,8.545,-7.446,-105.164
-0.253,-0.152,1.066,9.216,0.122,-104.492
-0.108,-0.066,1.029,9.399,6.958,-103.638
0.054,0.022,1.002,11.414,12.024,-102.173
0.245,0.116,1.012,14.648,12.939,-99.915
0.475,0.198,1.003,16.907,8.850,-96.985
0.667,0.279,1.000,14.282,0.610,-92.285
0.801,0.342,1.037,13.367,-9.766,-84.534
0.878,0.390,1.084,13.123,-16.479,-74.829
0.921,0.430,1.095,9.888,-18.188,-61.401
0.905,0.451,1.112,6.897,-17.883,-46.021
0.844,0.461,1.115,3.906,-16.357,-29.968
0.748,0.466,1.127,1.221,-13.428,-14.587
0.616,0.449,1.106,0.732,-8.545,-1.099
0.462,0.435,1.082,-1.709,-3.479,9.827
0.322,0.409,1.050,-4.150,-0.671,17.212
0.207,0.386,1.029,-6.348,0.977,21.057
0.122,0.350,1.003,-7.507,1.831,22.644
0.053,0.323,0.994,-7.568,2.563,23.804
-0.011,0.290,0.987,-8.240,3.601,24.414
-0.068,0.245,0.971,-8.789,4.761,24.780
-0.109,0.225,0.957,-7.080,6.042,25.085
-0.145,0.188,0.943,-5.554,6.714,24.048
-0.181,0.167,0.928,-4.944,6.409,22.949
-0.213,0.156,0.922,-5.127,5.371,21.667
-0.225,0.129,0.916,-4.456,5.493,19.592
-0.232,0.129,0.915,-3.540,5.920,17.273
-0.236,0.121,0.916,-3.235,5.554,14.343
-0.233,0.110,0.928,-2.075,5.371,11.597
-0.225,0.125,0.950,-0.183,6.775,9.155
-0.228,0.141,0.998,-0.427,7.629,6.165
-0.189,0.112,0.998,-0.916,8.911,1.953
-0.141,0.099,1.003,-0.916,8.423,-0.854
-0.104,0.096,1.037,-0.793,5.249,-1.404
-0.079,0.095,1.069,-0.549,2.991,-0.916
-0.092,0.085,1.090,0.061,2.808,0.305
-0.119,0.136,1.097,-1.343,2.258,-2.930
-0.092,0.109,1.094,-3.052,1.892,-7.324
-0.074,0.118,1.090,-3.296,1.770,-6.348
-0.083,0.124,1.074,-3.845,2.014,-4.272
-0.082,0.126,1.052,-4.150,3.601,-2.319
-0.087,0.135,1.016,-3.662,5.127,0.183
-0.107,0.150,1.001,-2.930,4.272,3.906
-0.118,0.165,0.984,-3.113,2.258,5.432
-0.119,0.166,0.984,-2.808,0.061,5.249
-0.126,0.171,0.998,-2.075,-1.770,4.883
-0.128,0.173,1.006,-1.526,-2.625,4.272
-0.122,0.172,1.007,-1.343,-2.502,3.845
-0.114,0.169,1.009,-1.038,-2.197,3.540
-0.106,0.165,1.007,-0.427,-1.587,3.723
-0.106,0.165,1.008,-0.244,-0.916,4.761
-0.109,0.161,1.006,-0.366,-0.549,5.981
-0.130,0.166,1.014,-0.610,0.000,6.470
-0.120,0.166,1.016,-1.831,-0.366,3.662
-0.115,0.164,1.024,-1.160,0.488,3.784
-0.121,0.171,1.029,-0.916,1.831,5.859
-0.119,0.183,1.025,-0.977,2.502,6.775
-0.098,0.182,1.017,-1.221,2.197,5.493
-0.088,0.184,1.016,-1.160,1.648,4.578

-1.490,-0.172,1.192,-24.353,15.137,-36.316
-1.538,-0.196,1.214,-25.024,19.653,-55.420
-1.497,-0.221,1.207,-21.912,25.696,-76.477
-1.486,-0.295,1.216,-24.353,33.386,-95.337
-1.294,-0.323,1.193,-22.400,52.307,-91.797
-1.041,-0.347,1.179,-14.771,75.256,-79.407
-0.759,-0.389,1.102,-0.732,94.299,-73.059
-0.537,-0.416,1.005,13.489,97.839,-82.336
-0.198,-0.379,0.929,19.287,95.764,-83.801
0.065,-0.242,0.865,17.151,85.938,-96.375
0.189,-0.186,0.839,8.606,66.711,-124.939
0.474,-0.067,0.763,8.362,50.049,-128.113
0.766,0.076,0.720,2.197,32.959,-131.226
1.052,0.228,0.724,-6.470,12.573,-143.188
1.352,0.383,0.688,-5.859,-6.592,-144.104
1.630,0.488,0.687,-3.906,-29.175,-140.320
1.835,0.533,0.746,-3.113,-53.711,-132.446
1.920,0.564,0.832,-4.456,-74.097,-119.385
1.936,0.594,0.920,-7.446,-83.496,-98.450
1.899,0.616,0.998,-11.169,-81.482,-73.792
1.875,0.649,1.049,-15.137,-70.740,-45.898
1.770,0.638,1.060,-19.775,-52.856,-21.973
1.651,0.607,1.034,-28.503,-36.987,-3.418
1.527,0.593,0.980,-37.048,-25.696,11.719
1.375,0.555,0.931,-48.706,-26.367,19.653
1.279,0.557,0.911,-56.335,-29.724,25.269
1.173,0.493,0.869,-55.847,-22.644,20.752
0.935,0.444,0.911,-54.443,-13.977,4.150
0.818,0.401,0.884,-42.053,2.869,-2.380
0.912,0.298,0.910,-36.072,14.038,3.906
0.787,0.243,0.961,-28.076,18.860,32.593
0.672,0.143,1.006,-13.977,18.250,54.077
0.687,0.119,1.042,-6.836,31.128,78.369
0.739,0.065,1.004,7.324,49.500,101.929
0.704,-0.035,1.038,14.648,58.716,112.488
0.598,-0.125,1.104,19.470,61.584,124.023
0.596,-0.190,1.039,16.602,80.811,146.790
0.470,-0.241,0.956,22.583,85.693,162.231
0.289,-0.309,0.985,20.569,68.237,175.110
0.057,-0.387,1.102,17.395,44.373,184.753
-0.219,-0.435,1.233,16.541,25.635,190.491
-0.529,-0.460,1.293,13.916,14.526,191.711
-0.741,-0.438,1.240,8.789,7.324,187.134
-0.911,-0.390,1.186,2.930,-3.662,174.377
-0.993,-0.363,1.158,-2.075,-13.855,156.006
-1.046,-0.361,1.130,-2.319,-20.752,139.160
-1.094,-0.344,1.104,-0.793,-27.466,128.174
-1.110,-0.293,1.091,3.357,-35.339,115.906
-1.506,-0.513,1.111,12.451,-51.270,92.773
-1.512,-0.285,1.223,9.460,-42.114,102.783
-1.393,-0.257,1.018,29.602,-1.404,106.262
-1.518,-0.329,0.932,27.039,-7.141,58.105
-1.389,-0.298,0.936,13.611,-24.536,37.720
-1.303,-0.271,0.962,12.756,-34.119,23.010
-1.251,-0.263,0.926,13.611,-35.828,5.981
-1.207,-0.239,0.867,10.132,-41.870,-11.475
-1.115,-0.239,0.865,-3.113,-51.514,-29.846
-0.996,-0.260,0.937,-11.719,-61.584,-45.654
-0.870,-0.241,1.033,-14.587,-65.002,-56.641
-0.783,-0.224,1.086,-11.963,-59.204,-65.613
-0.669,-0.198,1.082,-9.216,-45.288,-73.059
-0.553,-0.158,1.049,-7.080,-29.846,-77.759
-0.463,-0.129,1.009,-2.502,-15.930,-80.994
-0.341,-0.081,0.966,4.517,-2.136,-81.360
-0.227,-0.029,0.950,9.827,8.423,-81.177
-0.125,0.026,0.945,13.611,15.320,-82.214
-0.032,0.075,0.943,17.273,20.752,-83.374
0.067,0.127,0.939,20.996,25.879,-82.214
0.180,0.184,0.947,23.437,30.334,-79.651
0.307,0.252,0.970,23.743,33.081,-76.843
0.438,0.306,0.971,22.888,32.654,-74.097
0.553,0.357,0.989,20.630,29.724,-69.580
0.649,0.389,1.005,17.639,24.780,-63.293
0.683,0.412,1.028,15.625,16.724,-57.983
0.677,0.423,1.067,12.146,9.888,-49.011
0.622,0.419,1.086,8.545,6.226,-39.612
0.559,0.406,1.085,5.432,5.188,-30.823
0.496,0.389,1.073,2.686,5.371,-22.461
0.433,0.373,1.052,1.160,6.042,-14.648
0.359,0.360,1.031,0.671,6.165,-7.690
0.282,0.343,1.018,-0.671,5.493,-2.808
0.213,0.315,0.996,-1.160,4.395,0.671
0.173,0.289,0.972,-1.160,3.174,3.845
0.112,0.270,0.968,-1.038,0.916,6.287
0.062,0.250,0.952,1.648,1.282,7.935
0.037,0.213,0.911,6.409,2.380,7.324
0.006,0.205,0.954,7.690,-0.366,7.935
-0.026,0.136,0.875,25.513,-0.916,8.972
0.001,0.150,0.894,19.287,1.404,11.292
-0.016,0.141,0.956,2.686,-1.282,12.573
-0.017,0.124,1.003,3.662,-1.282,11.963
-0.017,0.094,1.055,3.723,-0.427,10.498
-0.019,0.072,1.091,4.333,1.892,9.888
-0.030,0.058,1.106,5.371,5.310,10.315
-0.053,0.052,1.122,5.005,6.714,9.705
-0.058,0.043,1.113,3.784,8.850,8.362
-0.065,0.048,1.105,3.174,10.315,7.690
-0.071,0.064,1.090,3.418,11.047,6.897
-0.061,0.062,1.044,5.249,11.780,5.737
-0.058,0.067,1.023,1.526,11.292,4.944
-0.046,0.101,1.014,-2.319,9.094,6.042
-0.053,0.112,1.001,-3.845,5.798,4.456
-0.057,0.117,0.985,-2.441,3.235,2.747
-0.062,0.113,0.955,0.916,1.709,1.587
-0.070,0.114,0.961,1.099,0.488,0.793
-0.072,0.109,0.970,1.770,-0.122,0.671
-0.074,0.112,0.990,1.404,0.183,1.099
-0.076,0.110,1.004,0.366,0.854,1.282
-0.075,0.112,1.004,0.000,2.197,1.709
-0.071,0.116,1.001,-0.488,2.991,2.197
-0.067,0.112,0.992,-0.183,3.479,2.502
-0.068,0.115,0.995,0.366,2.808,2.808
-0.071,0.119,1.002,0.488,1.526,2.930
-0.071,0.112,1.010,-0.427,0.000,2.441
-0.073,0.109,1.023,-0.671,-1.099,2.014
-0.084,0.107,1.036,-0.305,-1.953,1.831
-0.094,0.102,1.044,-0.061,-2.258,1.465
-0.113,0.100,1.049,-0.061,-2.136,0.732
-0.125,0.097,1.037,0.061,-1.892,-0.488

1.420,0.804,1.037,-24.780,23.315,-57.922
1.750,0.755,1.102,-30.029,10.071,-52.979
1.942,0.612,1.113,-35.583,-2.502,-35.950
1.922,0.457,1.034,-40.466,-10.559,-6.531
1.762,0.375,0.933,-45.593,-12.146,31.433
1.560,0.240,0.730,-31.738,-9.033,68.665
1.340,0.117,0.638,-23.132,-5.554,99.670
1.040,-0.055,0.619,-18.860,-5.676,120.789
0.690,-0.207,0.715,-14.160,-6.531,137.390
0.327,-0.349,0.834,-10.132,-6.836,151.001
-0.070,-0.433,0.976,-9.521,-10.742,157.593
-0.502,-0.490,1.102,-14.160,-14.343,156.433
-0.880,-0.507,1.175,-8.972,-14.221,153.625
-1.183,-0.525,1.208,-1.221,-15.198,147.888
-1.420,-0.498,1.246,-6.165,-18.982,134.949
-1.600,-0.503,1.311,-10.376,-14.221,115.845
-1.685,-0.472,1.300,1.831,-4.700,105.591
-1.605,-0.427,1.233,5.798,-0.366,82.947
-1.914,-0.580,1.210,3.662,-8.606,43.030
-1.887,-0.394,1.251,-4.517,1.160,30.334
-1.674,-0.432,1.023,5.737,34.241,23.071
-1.660,-0.475,0.889,1.221,25.208,-12.390
-1.524,-0.444,0.860,-9.033,4.028,-34.302
-1.443,-0.433,0.852,-11.475,-7.080,-50.171
-1.357,-0.436,0.797,-11.414,-11.658,-65.552
-1.259,-0.437,0.758,-11.902,-18.494,-79.468
-1.176,-0.432,0.787,-15.686,-25.940,-92.896
-1.032,-0.426,0.837,-16.418,-28.931,-101.746
-0.940,-0.423,0.905,-13.000,-29.724,-108.765
-0.864,-0.412,0.965,-9.338,-25.757,-113.647
-0.792,-0.397,1.020,-6.714,-18.005,-117.065
-0.710,-0.357,1.062,-3.052,-9.338,-120.850
-0.592,-0.326,1.077,2.136,0.183,-124.695
-0.482,-0.269,1.074,4.700,10.193,-127.502
-0.357,-0.221,1.055,9.705,19.958,-128.784
-0.219,-0.174,1.037,14.404,30.701,-124.023
-0.018,-0.074,1.031,19.104,41.687,-112.000
0.175,0.014,1.010,22.644,46.692,-108.276
0.414,0.146,0.994,19.043,45.654,-112.244
0.633,0.249,1.014,14.709,38.330,-121.521
0.860,0.311,1.049,13.428,25.269,-129.395
1.084,0.366,1.081,8.667,7.263,-132.874
1.259,0.431,1.109,4.883,-13.611,-132.446
1.386,0.473,1.123,0.916,-32.837,-130.615
1.478,0.512,1.092,-3.906,-46.265,-127.197
1.546,0.559,1.046,-8.667,-53.833,-117.554
1.567,0.588,1.022,-13.062,-56.946,-102.356
1.555,0.601,1.008,-16.357,-54.138,-83.740
1.508,0.603,0.991,-17.456,-44.800,-61.768
1.463,0.612,0.916,-17.334,-32.227,-39.001
1.328,0.604,0.898,-18.005,-24.780,-20.142
1.204,0.581,0.876,-17.700,-16.968,-2.808
1.106,0.521,0.769,-14.832,-4.028,12.939
1.005,0.466,0.667,-14.954,-0.183,28.320
0.923,0.431,0.645,-15.320,-5.188,41.931
0.829,0.393,0.701,-14.832,-14.587,51.392
0.735,0.326,0.761,-11.963,-19.165,59.082
0.628,0.256,0.818,-7.690,-17.700,67.688
0.522,0.203,0.882,-2.869,-9.705,77.209
0.460,0.145,0.925,1.160,2.991,87.524
0.431,0.081,0.922,4.700,16.479,96.252
0.389,0.038,0.939,6.897,25.513,102.783
0.310,-0.002,0.975,9.460,30.640,108.948
0.213,-0.029,1.012,12.634,32.776,115.173
0.035,-0.074,1.077,15.503,31.006,119.446
-0.151,-0.109,1.117,18.616,30.579,122.559
-0.361,-0.141,1.133,24.719,32.471,122.314
-0.508,-0.163,1.132,32.898,36.377,121.582
-0.669,-0.159,1.144,37.231,36.072,116.699
-0.741,-0.128,1.137,36.072,32.471,106.201
-0.765,-0.134,1.068,37.598,25.513,88.562
-0.729,-0.120,1.011,26.672,16.357,69.092
-0.640,-0.098,0.999,15.198,7.629,51.270
-0.510,-0.079,0.999,10.742,0.671,38.818
-0.464,-0.096,1.047,7.507,-7.568,30.212
-0.441,-0.079,1.101,6.592,-12.939,28.015
-0.481,-0.081,1.130,7.019,-13.611,26.733
-0.529,-0.074,1.158,6.714,-12.695,24.536
-0.545,-0.047,1.162,7.080,-7.751,22.156
-0.525,-0.025,1.126,5.859,-2.441,17.456
-0.481,0.001,1.087,3.235,0.610,11.475
-0.408,0.030,1.054,2.380,0.732,5.798
-0.330,0.046,1.030,1.465,-1.343,0.488
-0.258,0.057,1.007,1.099,-4.333,-3.296
-0.194,0.072,1.001,-0.061,-8.118,-5.249
-0.144,0.082,0.997,-0.671,-11.230,-5.310
-0.109,0.099,0.989,-1.160,-12.390,-3.723
-0.099,0.109,0.988,-1.526,-12.207,-2.258
-0.086,0.117,0.982,-1.465,-11.047,-1.648
-0.082,0.129,0.983,-1.709,-9.888,-1.343
-0.068,0.136,0.982,-1.038,-8.423,-1.648
-0.054,0.142,0.977,-0.122,-6.836,-2.258
-0.039,0.143,0.971,0.305,-5.554,-3.113
